text,label
"Natürlich gibt es auch in diesem Forum haufenweise Leute, denen es am liebsten wäre daß unliebsame Fakten einfach unter den Teppich gekehrt werden. Heiko Maas ist einer von denen. Und seine Chefin betrachtet ihre Kritiker als lästige Klosettfliegen, denen man am besten mit inszenierten Jubelaufmärschen begegnet. Zu dumm, daß sich die Zeiten auch für die FDJ - Vorsitzende geändert haben. So müssen es halt inszenierte Talkrunden mit 3-fach gesiebten Gästen auch tun.",0.0
"Ich kann Barack Obama ganz gut leiden, aber mit dem 'gesunden' bei jedem, der US-Präsident werden will, liegt er falsch.  Bei dem derzeitigen Präsidenten stelle ich das mal ganz stark in Zweifel.",0.0
"Oho, Muslime/innen haben Berührungsängste. Neulich wollten mich sogar 2 Türken anzeigen, weil ich ihren  Wagen berührt hatte. Nun weiß ich nicht, ob das auch Rassismus war... da der Wagen ein deutsches Kennzeichen trug? Verschleiert war der Wagen jedenfalls nicht.",0.0
"Zuerst verhängt er Sanktionen gegen den Iran um seiner Ölindistrie und die Ölindustrie der Saudis die einnahmen zu sichern . Nun tut er so als würde  er die Weltwirtschaft retten, weil Öl  er mit seiner Politik Billger macht ! Aber eines wird euch wundern die gebildeten Amis glauben ihm das auch noch !!",0.0
"... und Berlin ein Spielabbruch  provozierte! Persona non grata Preetz welcher selbst in den 90ern beim Platzstum vom platz getragen wurde Todesangst hatte. Das wird leider immer viel zu wenig herausgearbeitet. Auch von der Hauptstadtpresse nicht, die das ""Skandal-Spiel"" ebenfalls wieder ausschlachtet. Nur eben nicht objektiv - sondern nur gegen die Düsseldorfer.  ",0.0
"...würde es doch mal in diesem unserem Lande einen solchen ""Aufschrei"" geben,  wenn Kinder & andere Schutzbedürftige MENSCHEN schlimme Schicksale erleiden müssen...Viele Grüße von Goleon ",0.0
"Trump behält den Überblick und nennt die Dinge beim Namen. Es ist eine Wohltat den Mann Tacheles reden zu hören und im Sinne seines eigenen Landes, handeln zu sehen. Da bin ich ja schon lange neidisch drauf. Im Gegensatz zu dem unsäglichen Geschwurbel unserer Politiker, die nur noch Politik im Sinne der EU betreiben. Deswegen fliegt Macron jetzt auch sein Land um die Ohren, weil die Franzosen sich nicht, wie die Deutschen, von ihrem Volksvertreter einlullen lassen. ",0.0
"Böhmermann?! Das ist doch der, der recht medienwirksm in den falschen Zug eingestiegen ist. Und jetzt ist ihm auch  noch Willi Brandt im Traum erschienen und er glaubt er sei ein Medium. Fehlt nur noch, dass sich dieser ""komische"" Böhmermann für einen Satiriker hält. Ich glaube, dann müssen wir uns alle ernsthaft Sorgen machen. ",0.0
"Zu alt ist er ganz bestimmt nicht, sondern was ganz anderes. ",0.0
"Wenn er also noch SO unreif ist, sollte man ihm eine Führerschein Sperrfrist bis zum mindestens 35. Lebensjahr aufbrummen und danach erst wird die Fahrerlaubnis NACH bestandener MPU erteilt. Er ist ja noch unreif und von Mama geleitet.",0.0
"""Was von diesem Kirchentag bleibt""  1. Inhaltlicht nichts - wie auch nach dem Luther-Jubeljahr 2018 . 2. Viel Mainstream und Party und Wir-Haben-Uns-Alle-Lieb-Wohlfühlgesellschafts-Belanglosigkeiten im Speckmantel. 3. Die EKD ist Staatskirche ( wie ab 1933 ) im Dienste von CDU und CSU.",0.0
Täglich empfinde ich mich als gesetzestreuer Bürger mehr und mehr nach BRD-Schilda versetzt.  Es wird geliefert wie es gewählt wurde. Schwarz/Gelbe Schilda-Regierung.  Verteilt Info-Benimmzettel und duldet Gesetzesverstoß in Masse.  Für Spätgeborene ;>)) https://de.wikipedia.org/wiki/Schilda ,0.0
" am Wohl der Düsseldorfer aufgerichtet ? kann ich nicht glauben. Ziel ist mehr Einfluss und Geld zu bekommen. Die Gebühren und Steuerzahler haben Geisel bis jetzt noch nie intressiert.  Egal ob bei Stadtsparkasse, Rheinbahn, Flughafen, RXX usw. ",0.0
"Die traurige Wahrheit ist, dass es leider AUCH die Leute sind, die im Krankenhaus arbeiten die sich bei den Patienten bedienen. Glegenheit macht Diebe. Sei es bei Patientengegenständen oder Medikamenten die man verkaufen kann..",0.0
"11:00 Uhr?! Passt das den kleinen Leistungsträgern von morgen?!  Nicht dass die Mamis dann noch mitm SUV im Berufsverkehr stecken bleiben?!   Naja, ich hab es auch nie verstanden warum Schule teilweise um 7:45 losgehen muss! ",0.0
"Seit mutig und macht die Grenze wieder zu Seit mutig und schmeisst die unfähig Regierung raus Setzt sie in Lybien und oder in der Wueste aus, ohne Wasser und Brot",0.0
"Die Kasserinnen können ja demnächst an der Fleischtheke fragen ob der Kunde zur Beruhigung seines Gewissens freiwillig eine höhere MwSt bezahlen möchte oder auf dem niedrigen Satz besteht.  Ich wette darauf, ganz Deutschland zahlt den niedrigen Satz.  Auch die Schreihälse. Alleine wollen sie die Welt auch nicht retten. Wenn es nach ihnen geht müssen alle mitmachen.  Nöööh!",0.0
"... und bitte den Neubau so planen, dass Zufußgehende und Radfahrende diese Brücke konfliktfrei und *ohne* Drängelgitter (denkt an Rollatoren, Kinderwagen und Kinderanhänger) nutzen können. Auf einen Meter mehr in der Breite kommt es nicht an.  Das eigentlich Problem ist natürlich der Straßenzug Kennedy-Damm - Danziger Straße, der Golzheim und Stockum teilt, eine schlimme Altlast aus den 60ern.",0.0
"Zerstörte Hoffnung ist ein gutes Stichwort - hatte ich doch tatsächlich gehofft, dass Achimmg im neuen Jahr auf seine üblichen Beleidungen verzichten wird. Spätestens mit seinem Kommentar von Sonntag, 16:30 Uhr ( Zitat: ""Trainer-Clown"" ) war diese Hoffnung Illusion. Schade, er kann es einfach nicht lassen.",0.0
"Die Polizei macht id.R. einen sehr guten Job.  Das Problem ist die Justiz, die die Arbeit der Polizei oft zunichte, ja sogar lächerlich macht. Warum taucht die Justiz nicht in der Umfrage auf ?",0.0
Junge deutsche Familien mit Kindern suchen händeringend Baugrund in Birgelen und dort hat man nichts besseres zu tun als wertvolles Land für überflüssige Kinkerlitzchen wie einen Mühlenpark zu verschwenden…,0.0
"Viel Spaß, gutes Gelingen und immer das notwendige Quäntchen Glück. Wir haben ja im letzten Jahr mit dem Baltic Sea Circle ähnliches gemacht und auch für action medeor Spenden gesammelt. ",0.0
"""Was Ruanda, Kenia und Uganda können, müssen wir auch schaffen"" Wenn der deutsche Staat auf allen Gebieten weiter so herumhanselt und dilettiert, werden wir tatsächlich auf dem Niveau dieser Länder landen - aber wenigstens ""Zero Plastik"", wenn die Deutschen schon unfähig sind [z.B. BER, Elbphilharmonie, Gorch Fock]. Wieviel Millionen Einmalspritzen aus Plastik lönnten verboten werden? Wieviel Kredit- und Scheckkarten könnten eingespart werden?",0.0
Sind es nur Motorräder oder reihen sich die Autos mit Leistungsstarke Motore nicht auch schon ein.,0.0
"-p-g--  Wenn Sie W. Bosbach schon als ""Rechtspopulistisch"" bezeichnen, sollten Sie Ihren politischen Kompaß mal neu justieren. Oder man kann Ihre Aussagen echt nicht für voll nehmen.",0.0
"Typisch USA ""Außerirdische""!!!! Whirlpool Effekt, so die schlichte Antwort, in Europa.",0.0
An ihren Taten werdet ihr sie erkennen...,0.0
"Warum sollte der Handel aufhören, Cent-Beträge auszupreisen nur weil es keine Cent-Münzen mehr gibt? An der Tankstelle sind Zehntel-Cent Preise ausgezeichnet (obwohl ich noch nie einen Preis wie 1,25³ dort gesehen habe). Auf- oder Abrunden der Gesamtsumme wird doch wohl reichen.",0.0
Schwarzfahren? Den teuern ÖPNV abschaffen dann gibts auch keine Verbrechen mehr. ,0.0
"Die Kö-Eisbahn von 2017 hatte nicht mehr den Charme der Vorjahre. Es geht kaum mehr ums Schlittschuhlaufen, sondern primär um Saufen, Fressen und Reibach machen. Das Publikum hat sich denn auch deutlich gewandelt. Unsere Familie geht jetzt wieder an die Brehmstraße, dort steht das Schlittschuhlaufen und nicht der Alkohol oder das Vorzeigen möglichst teurer Klamotten von Breuninger im Mittelpunkt.",0.0
"Das ist mal wieder eine Pauschalbehauptung, die nicht auf bewiesenen Tatsachen sondern auf hypothetischen Berechnungen beruht.  Es gibt ohne Zweifel viel zu tun, aber in der augenblicklichen Klima-Hysterie wird es schwer sein, Kompromisse zu finden, besonders mit den jungen Leuten, die ja bekanntlich nach radikalen Lösungen schreien ohne über die Folgen, auch für sie selbst, nachzudenken.  ",0.0
"Schlangestehen statt Service,  kein Fachpersonal, teuere und unrentable Standorte, geklautes und veraltetes Konzept (Mövenpick Marche) - klar, da müssen laufend neue Manager Hoffnung stiften, damit die offenbar völlig Ahnungs- und Hirnlosen Geldgeber nicht Ihr Kapital abziehen.  Das klassische Drama, letzter Akt! ",0.0
So macht man das! ,0.0
Der Schlebuscher Bahnhof ist genauso von Ratten befallen. Auch hier sollte man einmal nachsteuern. ,0.0
"Wann merkt Trump eigentlich, dass er mit Drohungen so nicht  weiter kommt. Diplomatie ist angesagt.",0.0
"Ich gebe es zu, ab und an, im Stau... aber auch darauf kann ich verzichten. Ich habe die Signaltöne während der Fahrt abgeschaltet und nutze im jetzigen Auto das Smartphone für die Navigation. Im Halter.  Gefährlich wird es dann im Fahrbetrieb und innerstädtisch, wenn unbeteiligte Dritte gefährdet werden.  Deshalb plädiere ich eher für Fahrverbote statt sich frei zu kaufen..",0.0
"Obwohl ich mir das gut vorstellen kann. Der neue muss sich zeigen und beweisen, da sie oft überzeugt sind, die bessere Lösung zu sein. Daran sind in der Vergangenheit schon viele Vereine dran zerbrochen.",0.0
"Für mich persönlich ist es nicht nachvollziehbar, dass es in einem Land unterschiedliche Regelungen gibt. Baue ich in Bayern, habe ich mit solchen  Kosten nichts zu tun. Baue ich in NRW  ist bei Strassenbauarbeiten unter Umständen meine Existenz gefährdet. Ein aus meiner Sicht unhaltbarer Zustand.",0.0
Künstler? Der größte Lump im ganzen Land das ist und bleibt der Denunziant.,0.0
"Glaube, es wird keinen Brexit geben. -  Denn, am Ende wird es für die  ""Inselbewohner""  unbezahlbar !!!! - Außerdem fehlt ihnen einfach dafür die Kohle !!!! - ",0.0
"Hallo Franziskus, mal an die eigene Nase packen. Wieviel millionen Menschen sind im Namen Gottes ( Allahs) in 1500 Jahren umgebracht worden ? Wieviel  Knaben von Gottes Vertretern sind und werden mißbraucht ? Erst zu Hause kehren!",0.0
"Na ja, wenn dann die ""Rose"" im nächsten Jahr auch nicht so blüht wie ME es sich (mal wieder) erhofft, und er dann aus (vielleicht) aus Altersschwachsinn seinen Hut nimmt (aber bitte mit Meyer und Bonhof) kann er ja noch immer von sich behaupten, er sei einer, wenn nicht sogar ""der"" beste Manager der Borussia in der BL-Geschichte des Vereins gewesen.  ",0.0
Wieso Drama? Geht es jetzt zurück nach Afrika? Man kann doch nicht Salvini den Rücktransport aufbürden. ,0.0
► Die Stadt Aachen schaltet zwischen Weihnachten und Neujahr vorsorglich 100 Parkscheinautomaten im Innenstadtbereich ab.   Und das hilft?! Wie habe ich mir das vorzustellen?,0.0
"""Zum Wohle des Deutschen Volkes "" ? ",0.0
"Vor zehn Jahren waren die Zahl der KFZ in Deutschland sowie die Gesamt-""Fahrleistungen"" deutlich geringer als heute. Die Verkehrsdichte steigt und steigt : in 5 bis 10 Jahren läuft zumindest in Ballungszentren im Straßenverkehr gar nichts mehr, wenn man nicht heute bereits deutliche Beschränkungen - wie auch immer - vorbereitet und konsequent durchzieht. Das System wird kippen  -  und das im schlechtesten Zustand für alle Beteiligten !",0.0
In die Gerwerkschaft eintreten? Um Bonzen zu füttern? Garantiert nicht!,0.0
"Kurt_Knatter Donnerstag 31?. ?Januar 2019? 17:?32 Uhr ….Sie applaudieren dem Anstand eines Herrn Friedländer zurecht, vergessen dabei leider, dass Anstand im Kleinen beginnt, bei jedem einzelnen selbst. Ist es anständig, den Namen eines Mitforisten zu ""kopieren"", um Ihre gegensätzliche Meinung zu ihm kundzutun? Warum schreiben Sie nicht unter Ihrem eigenen Namen? Auch das wäre anständig und würde zeigen, dass Sie zu Ihren Meinungen stehen. Und genau darüber hat Herr Friedländer gesprochen. ",0.0
"Das  gefällt mir sehr. Ich, Jahrgang 1957,  habe sowohl gruselige wie amüsante Erinnerungen an den Lateinunterricht.  Mit Abstand zur Schulzeit denke ich heute, dass Latein  unbedingt angeboten, ja sogar als ""Sprach- und  Wissenserwerbsgrundlage "" parallel zur 1. Fremdsprache angeboten werden sollte.",0.0
"Die CDU geht konsequent den Weg der SPD. Respekt, man/frau läuft ständig gegen die Wand, aber man schließt die Augen und macht einfach weiter. Mit AKK an der Spitze und solchen mitreißenden Typen wie Brinkhaus und dem famosen Generalsekretär ruiniert man die einstmals stolze Volkspartei und schaut teilnahmslos dem Aufstieg des neuen bürgerlich-konservativem Konkurrenten zu, der erfolgreich das rechte Feld in Deutschland besetzt.",0.0
"Natürlich wird das Bargeld irgendwann verschwinden, aber nicht so bald. Und die Abschaffung der 500er-Note steht wohl in keinem Zusammenhang damit.   Gänzlich sinnlos ist die Abschaffung sicher nicht. Es ist schon komisch, wenn Immobilien mit Millionenwert bar bezahlt werden. ",0.0
Es geht um den Gehirnwäsche-Nutzen ,0.0
"Es gibt Begebenheiten, die kann man nicht in der Schule lernen. Manches lernt man nur durch das Leben selber. Vielleicht kann man Schülern irgendwie vermitteln, daß nicht alles selbstverständlich ist oder das nicht alles was man heutzutage konsumieren kann, wirklich wichtig ist.",0.0
"Nicht böse sein liebe Frau Rackette, durch solche Forderung und Umsetzung werden demokratische Staaten in Diktaturen umgewandelt. Besser ist es, diesen Menschen bessere Lebensbedingungen in ihrer Heimat zu ermöglichen. ",0.0
Können nicht auch hier die Grünen helfend eingreifen? Die haben doch sonst auch immer ein Herz für Chaoten.,0.0
"Dann fordern wir Deutschen Kopftuchverbot, Moscheenverbot und Clanverbote.  ",0.0
"""Die meisten Deutschen können E-Autos nicht in Tiefgarage laden"". Stimmt. Die meisten Deutschen parken am Strassenrand, haben eine normale Garage oder kein E-Auto und fahren üblicher Weise nicht in eine Tiefgarage. Insoweit können Sie ihr nicht vorhandenes E-Auto auch nicht in der Tiefgarage laden.",0.0
"Dann sollten unsere tollen Politiker zügig ein Gesetz auf den Weg bringen,und das schleunigst anpassen,ist doch ungerecht,und Frauen werden doch immer und überall benachteiligt und sind immer nur die armen Opfer,also tut was!!!",0.0
"Ich warte jetzt auf die Meldung das jetzt alle die Maut zahlen müssen, sei nur die AfD schuld, also irgendeiner wird doch darauf kommen, wundern würde es mich nicht.",0.0
"Ein ausgesprochen guter Witz, diese Überschrift ....  Anfang der 90iger war die Ausländerkriminalität auf JEDER Schule in Düsseldorf vertreten. Und es war schick in soner Gääng dabei. Wer das nicht gesehen hat war nicht auf der Schule. Denn so blind kann man gar nicht sein! Oder? ;-)",0.0
"Vielleicht stellt sich dieser Politiker aber auch  einmal folgende Frage: Warum erst in der letzten Zeit und warum ausgerechnet diese Azalienstr.? Als Antwort könnten (!!!) da sehr verschiedene und vor allen Dingen, sehr überraschende Ergebnisse bei rauskommen.  Warum eigentlich erst jetzt? Aus dem Dornröschenschlaf erwacht? Unangenehme Neubürger? Eigene Jungend wurde erwachsen? Überregionale Zuwanderungen? und, und, und ....!     ",0.0
Auch in Sachen Klimawandel gilt in Amerika Trump`s Phylosophie `Amerika first`.,0.0
"Schön, dass man hier über einen Vorfall berichtet, den es wahrscheinlich nicht mal gab. Auf jeden Fall nicht von der Copy-Paste-FDPlerin.   https://twitter.com/19Insomnia82/status/1176155365312008192?s=19",0.0
"naja, hat ja nicht lange gedauert, zu beweisen, dass die RPO weiter im Tunnel steckt:  ""Rechte marschieren am Rheinbad auf""  Selbst in loser Formation ist es bei Rechten IMMER ein ""Aufmarsch""...",0.0
Und das sind nur die die auch geschnappt und verurteilt wurden!,0.0
"Wie erbärmlich müssen die Hundehalter sein, wenn sie die Mitarbeiter des Tierparks anpöbeln, nur weil diese sie nach den traurigen Ereignissen im Tierpark auf die Leinenpflicht für ihre Hunde hinweisen. ",0.0
"Das ist ja wohl der Hammer schlechtin, und wie bezeichnet er seine pädophilen Kollegen, Gesund??? Mir ist ein schwuler Jenseitsmechaniker lieber als jemand der Hand an mein Kind legt.",0.0
"Es ist gut, daß die Düsseldorfer so gerne Auto fahren. Wenn die Autoindustrie wegbricht, wird es kalt und dunkel in Deutschland. Dann kommen die 1-Euro-Shops auf die Kö.  Wer es nicht glaubt, der gehe mal nach Wuppertal und gucke sich den Werth in Wuppertal an. Das war auch mal eine Prachtstraße.",0.0
"Sippenhaft wäre schon mal ein probates Mittel, wenn strafrechtliche TB's nachgewiesen werden können. Dann Rückführung der gesamten Sippe, zurück in die Herkunftsstaaten,das lässt sich ja verifizieren, unter Einbehaltung der illegalen Vermögenswerte, zwecks Täter-Opferausgleich. Würde innerhalb von Wochen wirken. ",0.0
"Nach dem Leipzig-Spiel hat sich das Thema =   ""gefeierter Trainer D. Tedesco""  erledigt !!!! -   Schalke 04  vs.  RB Leipzig =  1 - 3 ",0.0
"Respekt ... bei einem Gewicht von etwas mehr als 40 kg je Planke (ca 4m Länge), sind es rd 16.000 kg. ",0.0
Interessen härter und selbstbewusster gegenüber .. Bund zu vertreten.  Also alles so wie immer bei den R2Gs.  Also nochmehr Ausbeutung von Steuerzahlern und leistungsfähigen Bürgern die mit der unzuverlässigen Bahn nichts Anfangen können???  ,0.0
„Die gute Nachricht: ? Hat man den überhaupt ernsthaft danach gesucht.  Und was soll daran gut sein das jahrelang das Kontrolle Managementsystem zum Schaden der Leser versagt hat?  Ist den vom Spiegel oder der Staatsanwaltschaft endlich Anzeige erstattet worden?  Oder dürfen Medien jahrelang ungeprüft Lügen und Hetze durch unterlassung von sinnvollen Kontrollen verbreiten ?   ,0.0
Der SV St. Tönis hat auch diesen Ansatz. SV St. Tönis und Borussia Mönchengladbach machens wie der FC Liverpool. Dann kann ja in der Rückrunde nix mehr schief gehen. Hoffentlich sehen  das die Pillen im ersten Auswärtsspiel der Borussia auch so. ,0.0
"Na Frau Weidel, mal schauen was der Staatsanwalt dazu sagt: ""Die Herstellung und Verbreitung von Medien, die grausame oder unmenschliche Gewalttätigkeiten gegen Menschen zeigen, sind verboten (§ 131 Strafgesetzbuch).""  aber ... m8 nix!",0.0
Mehr als 6. Mio Touristen in Tunesien in den ersten neun Monaten des jahres 2018 sprechen eine deutliche Sprache in Bezug auf die angebliche Unsicherheit dieses Landes. Marokko verzeichnet jährlich zwischen 8 Mio. und 10 Mio. Urlauber. In Algerien machten 2016 etwa 2 Mio. Menschen Urlaub.  Und zu der zwielichtigen NGO amnesty international schreibe ich lieber nichts. Wegen der Netiquette,0.0
"woher weiß der Spiegel wieder alles ?????????????? Frage an Spiegel und den Medien Bild, Focus, n-tv, M-Merkur, usw. habt Ihr auch schon den neuen Bundeskanzler oder die neue Kanzlerin unter euch ausgemacht. ",0.0
Rauchen verbieten? Dafür können Sie dann mit ihrer raserei die Kinder weiter und schlimmer gefährden.,0.0
"...dumm, abgehängt...",0.0
"Irgendwie kann ich Reus verstehen. Nach so einem Spiel, so eine dämliche Frage. Als wenn die Spieler absichtlich ein Gegentor provozieren. Manchmal frage ich mich, ob die Report Fußball hassen und eifersüchtig auf die Spieler sind. Anders kann ich mir die Fragestellungen nicht mehr erklären. ",0.0
"Manchmal gibt es doch noch gute Nachrichten. Vielleicht erden sich jetzt einige mal wieder, bei den Bayern und anderen, die sich als die Größten wähnen und ewig von der besten Liga der Welt schwärmen.",0.0
"Also soll wieder der Gesundheitsschutz der Anwohner im Dienste des Kniefall vor betrügerischen Herstellern und ebenso faulen wie geizigen Altdieselchauffeuren durch jahrenlange Prozesse zur Feststellung, ob ein naturgemäß stetig verteilter Wert 24 Meter vor einer Kreuzung nicht noch ein Sprungstelle haben können,  verschleppt werden. Ein Hohn für die Betroffenen, die die seit Jahren menschenfeindliche Verkehrspolitik schon mit Lebenszeit und -qualität bezahlen müssen. ",0.0
Wie konnten nur die Millionen von Kriegsheimkehrern mit all ihren schlimmen Erfahrungen nach dem zweiten Weltkrieg Deutschland wieder aufbauen und das ganz ohne die Hilfe von Psychologen?,0.0
Ich habe heute Morgen auf dem Jubiläumsplatz eine Horde rosafarbener Elefanten gesehen. Bekomme ich jetzt auch einen großen Werbeartikel für meine Nashornschule?,0.0
"Es war doch klar zu erwarten, dass Barr den Bericht zugunsten Trumps ""redigiert"" und verfälscht. Solange nicht der gesamte Bericht im kompletten Wortlaut vorliegt, glaub ich davon genau gar nichts.",0.0
muss nach dieser begründung nicht auch die  Maut in anderen Ländern z.B. Österreich überprüfen ?,0.0
"""An der Stelle des Vorgängerbaus, der Klosterkirche St. Petrus vom Anfang des 8. Jahrhunderts, wurde etwa ab dem Jahr 1050 die Stiftskirche St. Suitbert aus Tuffstein errichtet"" (Wikipedia). Touristische Schilder an der A3, A52 und/oder B8 für die Basiklika St. Suitbertus in Kombinationm mit dem ""Historischen Stadtkern Kaiserswerth"" werten die Stadt Düsseldorf weiter auf mit kulturhistorischem Ambiente, dazu sind nur ca. 15.000 EUR notwendig, die die Politik beschließen sollte. ",0.0
So stellt sich der Bürger die EG nicht vor. ,0.0
"Seignorage....schönes Wort fürt Steuerhinterzieung! Der mit Optionen und Arbitragegewinnen zockende Investmentbanker  müsste demzufolge sofort verhaftet werden, da seine Spekulationsgewinne auch nur seiner ""Bande"" und nicht dem Staat und der Gesellschaft zugute kommen. Besonders perfide ist, das letztere auch noch für evtl. Verluste bei Unfähigkeit, oder einfach nur Pech haften. Dagegen ist der Professore ein echter Anfänger ;-)",0.0
"Die Straßenbauer haben eine einflußreiche Lobby. Die Spediteure wissen sich durchzusetzen. Industrie- und Handelskammern verstehen, sich einzumischen und die Agrarlobby zählt zu den ganz kräftigen in Deutschland.  Und wer vertritt die Natur ?  Wer beschützt uns vor den elementaren Fehlentwicklungen im Bereich unserer Lebensgrundlagen ?  Wer bremst die Politiker, die den hemmungslosen Ausbau von Gewerbe- und Wohngebieten voranreiben ? ",0.0
"hmm? Zitat 1: „Weiße Gefangene hatten in aller Regel Innendienst, während schwarze auf den Feldern arbeiteten, ...“. Zitat 2: „44 Jahre und zehn Monate verbrachte er in einer Gefängniszelle,(...). Bis auf eine Stunde am Tag durfte er sie nicht verlassen“. Passt mMn nicht wirklich zusammen, aber vielleicht möchte die RP sich ja äußern...Danke.",0.0
"Bei den vielen Problemen am DUS etwa mit dem Anwohnerschutz bleibt abzuwarten, ob Herr Schnalke und Herr Geisel mit den Start-ups ein glücklicheres Händchen beweisen.",0.0
Alles mist! Einfach parken wie man will und für das Ordnungsamt zur No-Go Area werden!!,0.0
Sehr guter Artikel!,0.0
"blair möchte also das Europa die bemühungen von frau may honoriert. mehr honorieren als mit dieser vereinbarung geht nicht für die eu. gb sollte vielleicht zuerst einmal den eigenen saustall aufräumen, der, auch mit hilfe von blair, dort entstanden ist.",0.0
Kaufkraft? Sorry aber alle Ämter und Verwaltungen an einem Ort geknubbelt bringt nur mehr Verkehrschaos.Auch wird sich bei der Bauphase des Grössenwahn Projektes ein weiteres Ladensterben und vermehrter Leerstand in Rheydt einstellen. und wo sollen die Leute eigentlich noch einkaufen wenn für das Rathaus die halbe RY Innenstadt beansprucht wird?,0.0
"Sind wir doch sicherlich schon.  Müssen halt nur noch mehr Kitaplätze für deutsche Kinder her, dann stimmts wieder. https://www.waz.de/region/rhein-und-ruhr/mutter-klagt-ueber-kita-mein-sohn-fuehlt-sich-als-auslaender-id215145919.html",0.0
"Aha, die hohen Herren bekommen den Hals wieder nicht voll. Bei den Zustellern wird davon naturgemäß nämlich nichts ankommen. Es wird weiter ausgebeutete Osteuropäer geben, die weit UNTER diesem Mindestlohn verdienen, während sich speziell in Hamburg (Hermes tut sich hier nämlich besonders hevor) die Manager die Taschen füllen. Und was macht unsere Politik? Wie üblich nix bzw. ein wenig Kosmetik.",0.0
" Verdi soll man irgendwann anfangen nachzudenken, wem hier immer wieder geschadet wird. Weiterhin sollen sich die Chefs in den oberen Etagen mal selber an die Nase fassen. Gewerkschaften sollten hier für den Schaden verantwortlich gemacht werden, der hier verursacht wird. Weiterhin sollten sich die Mitglieder mal die Strukturen der Gewerkschaft ansehen und was hier ein Geld verdient und vergeudet wird. ",0.0
Och! War das schön in der ersten Viertelstunde. ,0.0
"Uns hat man zwar damals erzählt, unter den Flüchtlingen seien tausende qualifizierter Facharbeiter, aber ich glaube nicht, dass durch eine Rückkehr der Wiederaufbau schneller gehen würde.",0.0
"Ach Herr Bröcker, auch Ihre Zeitung hat  sich zur Hofberichterstatterin des Kanzleramts  gewandelt. Jeder noch so absurde Artikel in der Rp macht plötzlich Sinn, wenn man es mit Merkels Politik abgleicht. Wenn Übergriffe in Freibädern  allen Ernstes mit Hitze und Klimawandel begründet werden, sehe ich meinen Intellekt beleidigt. Wenn Haltung im Journalismus wichtiger ist als Fakten und Objektivität, muß man sich über Leserschwund nicht wundern",0.0
"Welche Erkenntnisse gibt es eigentlich über die Feinstaubbelastung durch Laserdrucker in Büros und Privaträumen.  Ich sah an einem LAserdrucker einen Papierfilterr, der ziemlich grau aussah. Wie sind die europäischen Grenzwerte für Arbeitsstätten un Bezug auf Feinstaub?",0.0
"Eine Rezession nach nur 10 Jahren Aufschwung? Wie kann das sein? Normalerweise dauern Blütezeiten in Deutschland mindestens 1000 Jahre.  Aber alles kein Problem. Weil die Regierung die Bürger massiv entlastet und bei Infrastruktur, Bildung und Digitalisierung ihre Hausaufgaben gemacht hat, können wir die sinkende Nachfrage aus dem Ausland spielend durch eine Ankurbelung der Binnennachfrage ausgleichen.",0.0
Demokratie : Alle gegen Wippel ! Jetzt bekommt Görlitz wieder besuch aus Hoolywood  ! So sieht ein Sommermärchen aus ! ,0.0
Pro MB 1 €     :-),0.0
"Wer keine Zweistaaten Lösung aus Ego will, der darf sich nicht wundern, wenn die Anderen  eine Einstaaten Lösung nicht wollen- und dagegen kämpfen. Israel hatte ja mal einen Ministerpräsidenten, der den Ausgleich wollte.  Was ist mit ihm geschehen?",0.0
"""EU-Kommission verzichtet auf Defizitverfahren gegen Italien"" und riskiert zum Schutze des ""EURO"" ein zweites Griechenland.  Kann mir jemand erklären, warum in Deutschland die ""schwarze 0"" - Politik betrieben wird? Hauen wir doch auch mal auf die Pauke und machen eine große Sause wie die Italiener. Salvini hat gut gepokert!  ",0.0
"Borussia braucht dringend =   wenigstens 3 Mann für die Defensive -   einen  ""Leader""  für's Mittelfeld -   und einen  offensiven  ""Linksfuß"" -   dann trifft auch  Plea  (hoffentlich)  wieder - ",0.0
"Warum wird die Summe nicht genannt? Hat unser Herz Jesus Manager ihn einfach unter Wert abgegeben, und traut sich deswegen die Summe nicht zu nennen. ( Stillschweigen) das ich nicht lache, gerade bei unserer Fortuna. Für mich sieht es so aus als das  2,5Millionen in den Sand   gesetzt wurden, aber kann man ihm ja nicht ankreiden.",0.0
"Wenn nun eine Videoüberwachung im Rheinbad erfolgen soll, wie kann es denn angehen, das eine V-Aufzeichung nun gelöscht worden ist , aus datenschutzrechtlichen Gründen , wie Bild berichtet?Tollhaus Bäderaufsicht Düsseldorf!",0.0
Das kann nicht wirklich verwundern.  Der US-amerikanische Katholizismus geriert sich doch recht sektenhaft und unangemessen.,0.0
"Da kann man sehen, der Antifaschistische Schutzwall hatte seinen Namen zurecht.",0.0
"Ich spende nur, wenn ich weiß, dass meine Spende nahezu 100% dem eigentlichen Zweck zugeführt wird. Wieso sollte ich also 100 Euro spenden, wenn bekannt ist, dass am Ende nur 50 Euro am Ziel ankommen!?",0.0
"Ich muss jetzt aber nicht einen Politiker beweinen,  - der sich freiwillig für den Algerienkrieg gemeldet hat - der als Bürgermeister Paris um Millionen-Beträge geschädigt hat und deswegen verurteilt worden ist - der als Präsident wieder Atombomben-Test auf Mururoa durchführen lies",0.0
