,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
3524,3524,1926957,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
6112,6112,1938131,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6609,6609,1940325,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich  Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7739,7739,1944967,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
16994,16994,1986391,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17175,17175,1987101,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23572,23572,2014405,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich. Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35558,35558,2064455,"Keiner braucht das.   Der Handel, die Bauern und die Produzenten haben doch selbst durch Ihr verhalten jedes vertrauen in Kennzeichnungen und hoher Preis = gute Waren zerstört.    ",0,0,0,,,,,,,
35392,35392,2063663,"Fleisch-Ampel in Supermärkten?  Der Handel, die Bauern und die Produzenten haben doch selbst durch Ihr verhalten jedes vertrauen in Kennzeichnungen und hoher Preis = gute Waren zerstört. ",0,0,0,,,,,,,
35317,35317,2063357,B R A V O !!!,0,0,0,,,,,,,
28374,28374,2034637,B R A V O !!!!!,0,0,0,,,,,,,
35186,35186,2062795,"Solche aufgepuschten  ""Stars"" sind ein Schlag in das Gesicht von vielen tausenden ehrenamtlichen Mitarbeitern von ganz vielen tollen Organisationen, hier in Deutschland. Irgendwie erinnert mich das an die Vergabe des Bambi an Bushido und Özil, da hat man auch irgendwie die Falschen erwischt, statt es denen zu geben, die es wirklich verdient haben.  ",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34897,34897,2061699,"Solche aufgepuschten  ""Stars"" sind ein Schlag in das Gesicht von vielen tausenden ehrenamtlichen Mitarbeitern von ganz vielen tollen Organisationen hier in Deutschland. Iirgendwie erinnert mich das an die Vergabe das Bambi an Bushido und Özil, da hat man auch irgendwie die falschen erwischt, Statt das an die zugeben, die es wirklich verdient hatten.",0,0,0,,,,,,,
17861,17861,1990031,Gute Entscheidung!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31750,31750,2048625,Gute Entscheidung!,0,0,0,,,,,,,
34222,34222,2058909,Wunderbare Wahlwerbung für die Alternative.DANKE,0,0,0,,,,,,,
33641,33641,2056643,Wunderbare Wahlwerbung für unsere Alternative.  DANKE,1,0,0,,,,,,,
5686,5686,1936365,Endlich.,0,0,0,,,,,,,
34081,34081,2058315,Man kann auch alles übertreiben.,0,0,0,,,,,,,
11949,11949,1964081,Man kann auch Alles übrrtteiben,0,0,0,,,,,,,
33947,33947,2057833," Der Dumme lernt aus seinen Fehlern, der Kluge aus den Fehlern der anderen. ",0,0,0,,,,,,,
32325,32325,2051113,"Der Dumme lernt aus seinen Fehlern, der Kluge aus den Fehlern der anderen.",0,0,0,,,,,,,
33213,33213,2054961,"""Wer hat uns verraten? Die Sozialdemokraten!""",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2508,2508,1922487,Wer hat uns verraten - Sozialdemokraten !,0,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
31964,31964,2049573,"Soviel ""Sauerste Zitronen"" gibt es gar nicht, wie sie in Kleve benötigt werden. Jetzt im Ernst: Es ist schon schlimm, dass so viel Bauten entstehen konnten, die das Stadtbild beschädigt haben.  Kleve benötigt dringend einen Gestaltungsbeirat, der mit entsprechenden Fachleuten zu besetzen ist, damit das Schlimmste verhindert wird. ",0,0,0,,,,,,,
31963,31963,2049567,"Soviel ""Sauerste Zitronen"" gibt es gar nicht, wie sie in Kleve benötigt werden. Jetzt im Ernst: Es ist schon schlimm, dass so viel Bauten entstehen konnten, die das Stadtbild beschädigt haben.  Kleve benötigt dringend einen Gestaltungsbeirat, der mit entsprechenden Fachleuten zu besetzen ist. ",0,0,0,,,,,,,
31811,31811,2048899,Hochmut kommt vor dem Fall,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31490,31490,2047473,"Der Homo lässt die Arbeit ruhn, er wartet auf den afternoon. ",1,1,4,2.0,0.0,0.0,1.0,2.0,0.0,0.0
31486,31486,2047461,"Der Homo lässt die Arbeit ruhn, er wartet auf den afternoon.",1,1,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0
30787,30787,2044369,"Leider handelt es sich nur um eine Perspektive, des weiteren werden in bestimmten Personengruppen, Kinder gezielt als Entschuldigung bei Ladendiebstählen genutzt. Habe schon mitbekommen wie ein Kind laut Aussage der Mutter zwei Dutzend Diamantbohrer im Wert von mehreren Hundert Euro für Spielzeug gehalten hat und diese deshalb in den Kinderwagen genommen hatte.",0,0,0,,,,,,,
30785,30785,2044363,"Leider handelt es sich nur um eine Perspektive, des weiteren werden in bestimmten Personengruppen, Kinder gezielt als Entschuldigung bei Ladendiebstählen genutzt. Habe schon mitbekommen wie ein Kind laut Aussage der Mutter den Diamantbohrer im Wert von mehr als 100€ für Spielzeug gehalten hat und diesen deshalb in den Kinderwagen genommen hat.",0,0,0,,,,,,,
30737,30737,2044139,"--> Andere Anbieter stellen über Kupfer eine Downloadrate von 400Mb down und 20Mb up an. Und das System funktioniert, kostengünstig. So what ? ",0,0,0,,,,,,,
26279,26279,2025835,"Andere Anbieter  stellen über Kupfer eine Downloadrate von 400Mb down und 20Mb up an. Und das System funktioniert, kostengünstig. So what ?",0,0,0,,,,,,,
30475,30475,2043027,"Und wieder zockt der Kreis Mettmann, mit seinem Oberhaupt Herrn H., seine Bürger ab! Hoffentlich ändert sich das nach der nächsten Landratswahl.  ",0,0,0,,,,,,,
30452,30452,2042943,"Und wieder zockt der Kreis Mettmann, mit seinem Oberhaupt Herrn Hendele, seine Bürger ab! Hoffentlich ändert sich das nach der nächsten Landratswahl.",1,0,0,,,,,,,
30350,30350,2042499,"Wessen Brot ich ess, dessen Lied ich sing.",0,0,0,,,,,,,
2489,2489,1922395,"Dessen Brot ich esse, dessen Lied ich singe!!!",0,0,0,,,,,,,
30042,30042,2041197,"Start-/Landeplatz, Flugrouten in welcher Höhe, Flug""Taxi""Lizenz, Flüge über bewohnten Gebieten, Mindesthöhen, Hinternisfreigrenzen, Halterhaftung, etc. Interessiert in China kein Schwein. Und Frau Bär und Herrn Scheuer offensichtlich auch nicht. Oder ""fliegt"" dieses ""Flugtaxi"" nur in  unbewohnten Gebieten in 500ft zwischen A-dorf und B-dorf? Gleiches gilt auch für die ""Paket""-drohnen. ",0,0,0,,,,,,,
30033,30033,2041151,"Start-/Landeplatz, Flugrouten in welcher Höhe, Flug""Taxi""Lizenz, Flüge über bewohnten Gebieten, Mindesthöhen, Hinternisfreigrenzen, Halterhaftung, etc. Interessiert in China kein Schwein. Und Frau Bär offensichtlich auch nicht. Oder ""fliegt"" dieses ""Flugtaxi"" nur in  unbewohnten Gebieten in 500ft zwischen A-dorf und B-dorf? Gleiches gilt auch für die ""Paket""-drohnen.",0,0,2,0.0,0.0,0.0,1.0,2.0,0.0,0.0
29344,29344,2038369,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....! ",0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28985,28985,2037037,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29034,29034,2037229,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0
29052,29052,2037305,"Ein Appell an das Herz der Europäer? Eher ein Aufruf die Nationalstaaten abzuschaffen und sich bedingungslos einer grün-rot-linken ideologie zu unterwerfen. Aber die Sozis werden es wohl nie kapieren dass Zentralisierungsbemühungen und Regulierungswut immer der erste Weg zur Diktatur (des himmlischen, sozialistischen Gutmenschentums auf Erden) ist. Die Schnullerkettenverordnung ist symptomatisch für das, was noch auf uns zukommt bzw. zukommen soll....!",1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29327,29327,2038299,"Ich halte es doch für eine ziemliche Ungeheuerlichkeit, wenn sich Leute, die unsere Demokratie verunglimpfen, die sich in den Jahren seit 1949 bewährt hat, auf jemanden wie den früheren Kanzler Schmidt berufen, wenn sie hier rechtslastig agitieren. (Korrektur)",0,0,0,,,,,,,
29290,29290,2038157,"Ich halte es doch für eine ziemliche Ungeheuerlichkeit, wenn sich Leute, die unsere Demokratie, die sich in den Jahren seit 1949 bewährt hat, auf jemanden wie den früheren Kanzler Schmidt berufen, wenn sie hier rechtslastig agitieren. ",0,0,0,,,,,,,
29213,29213,2037881,"AKK hat Recht! Obwohl Sie nicht einmal 100 Jahre alt werden, bereiten sich die Menschen Sorgen für tausend Jahre.",0,0,0,,,,,,,
13020,13020,1968771,"Obwohl Sie nicht einmal 100 Jahre alt werden, bereiten sich die Menschen Sorgen für tausend Jahre.",0,0,0,,,,,,,
10829,10829,1958975,Glückwunsch an Trainer und Mannschaft! 95 Olé !,0,0,0,,,,,,,
11338,11338,1961215,Glückwunsch an Trainer und Mannschaft! 95 Olé !,0,0,0,,,,,,,
18273,18273,1991767,Glückwunsch an Trainer und Mannschaft! 95 Olé !,0,0,0,,,,,,,
26748,26748,2027855,Glückwunsch an Trainer und Mannschaft! 95 Olé !,0,0,0,,,,,,,
28096,28096,2033509,Mit einer dritten Absage wäre es dann eine Tradition.   ,0,0,0,,,,,,,
28095,28095,2033505,Mit einer dritten Absage wäre es eine Tradition.   ,0,0,0,,,,,,,
27816,27816,2032409,Spielerfrauen aufgepasst: Norbert Meier kommt wieder nach Düsseldorf - dann bleibt alles in der Familie ;),0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27800,27800,2032359,Spielerfrauen aufgepasst: Norbert Meier kommt wieder nach Düsseldorf - da bleibt doch alles in der Familie ;),0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27788,27788,2032317,Ist denn schon der 1. April? ,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19680,19680,1998009,ist denn schon der 1. April??,0,0,0,,,,,,,
26735,26735,2027813,"Wir leben alle unter dem gleichen Himmel, aber wir haben nicht alle den gleichen Horizont.  ",0,0,0,,,,,,,
13257,13257,1969971,"Wir leben alle unter dem gleichen Himmel, aber wir haben nicht alle den gleichen Horizont. ",0,0,0,,,,,,,
26629,26629,2027369,"Ganz schön schäbig von Jussie Smollett.   Aber Gegnern werden gerne Taten zugeschrieben, die sie nicht begangen haben. Ist zwischen Linken und Rechten oder Asylanten und Einheimischen genau so.  Als ich als Teenager einen Western gesehen habe, wo sich weiße Gesetzlose als Indianer verkleidet und Siedler überfallen haben, hat mich das sehr aufgeregt und beschämt. Man sollte in seiner Haut schon ehrlich bleiben. ",0,0,0,,,,,,,
26194,26194,2025485,"Sollte sich die Lüge bewahrheiten, ist das ganz schön schäbig von Jussie Smollett.   Aber Gegnern werden gerne Taten zugeschrieben, die sie nicht begangen haben. Ist zwischen Linken und Rechten oder Asylanten und Einheimischen genau so.  Als ich als Teenager einen Western gesehen habe, wo sich weiße Gesetzlose als Indianer verkleidet und Siedler überfallen haben, hat mich das sehr aufgeregt und beschämt. Man sollte in seiner Haut schon ehrlich bleiben. ",0,0,0,,,,,,,
26574,26574,2027133,"Herr Kötter macht sich mit seinem Vorschlag mal wieder viele neue ""Freunde""....diesmal in Lüttringhausen.   Der Heimatbund und die Bürger in Lüttringhausen würden nicht zum ersten mal als Sieger gegen ""Verrückte Vorschläge"" aus der Politik vom Platz gehen. Die Vergangenheit hat es gezeigt.  Wenn ein amtierender OB sich für den Ausbau der ""Blume"" aussprechen sollte, dann wird dieser bei der nächsten OB-Wahl seine Quittung dafür bekommen.  Auch das hat die Vergangenheit gezeigt. ",0,0,0,,,,,,,
26479,26479,2026677,"Herr Kötter macht sich mit seinem Vorschlag mal wieder viele neue ""Freunde""....diesmal in Lüttringhausen.   Der Heimatbund und die Bürger in Lüttringhausen würden nicht zum ersten mal als Sieger gegen ""Verrückte Vorschläge"" aus der Politik vom Platz gehen. Die Vergangenheit hat es gezeigt.  Wenn ein amtierender OB sich für den Ausbau der ""Blume"" aussprechen sollte, dann wird dieser bei der nächsten OB-Wahl seine Quittung dafür bekommen.  Auch das hat die Vergangenheit gezeigt.    ",0,0,0,,,,,,,
25985,25985,2024641,"Hier gehörte das eigentlich hin:   Aber das Deprimierende ist weniger dieser Rückfall in kalte-Kriegs-Narration, sondern der Grund dafür: offenbar gewinnt man in Rußland Wählerstimmen, wenn man seine Bürger mit Kriegsszenarien bedroht. Wie blöd ist sowas? Ein Kriegstreiber oder Zocker mit dem Frieden ist doch das letzte, was ich mir als Bürger wünschen würde, denn ich muß die Suppe am Ende auslöffeln.",0,0,0,,,,,,,
25968,25968,2024567,"Aber das deprimierende ist weniger dieser Rückfall in kalte-Kriegs-Narration, sondern der Grund dafür: offenbar gewinnt man in Rußland Wählerstimmen, wenn man seine Bürger mit Kriegsszenarien bedroht. Wie blöd ist sowas? Ein Kriegstreiber oder Zocker mit dem Frieden ist doch das letzte, was ich mir als Bürger wünschen würde, denn ich muß die Suppe am Ende auslöffeln. ",0,0,0,,,,,,,
25366,25366,2022057,Wie sieht es mit einer Abschiebung aus?,1,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0
15514,15514,1980017,Wie sieht es denn mit einer Abschiebung aus?,1,0,0,,,,,,,
24324,24324,2017449,"Da haben es die Streikkolleginnen und – Kollegen an Flughäfen, Bahnhöfen etc. leichter. Wenn diese streiken, verspäten sich Kunden ""nur"" oder kommen evtl. am Ziel nicht an.  In Krankenhäusern, Pflegeheimen ist das nicht einfach. Auch wenn ein Notbetrieb eingerichtet wurde, können, wenn es schlecht läuft, Menschen sterben. Das wollen auch nicht die Streikenden. Deshalb können sie ihren Streik mit aller Härte auch nicht durchziehen und das wissen ihre Verhandlungspartner.   ",0,0,0,,,,,,,
24321,24321,2017439,"Da haben es die Streikkolleginnen und – Kollegen an Flughäfen, Bahnhöfen etc. leichter. Wenn diese streiken, verspäten sich Kunden ""nur"" oder kommen evtl. am Ziel nicht an.  In Krankenhäusern, Pflegeheimen ist das nicht einfach. Auch wenn ein Notbetrieb eingerichtet wurde, können, wenn es schlecht läuft, Menschen sterben. Das wollen auch nicht die Streikenden. Deshalb können sie ihren Streik mit aller Härte auch nicht durchziehen und das wissen ihre Verhandlungspartner. ",0,0,0,,,,,,,
23954,23954,2015987,Und Zitronenfalter können Zitronen falten !! ,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21629,21629,2006577,Und Zitronenfalter können Zitronen falten !!,0,0,0,,,,,,,
23918,23918,2015865,"Und was sagt die Bundeskanzlerin Fr. Dr. Merkel dazu ? Sie, die verantwortliche  des  Flüchtlingsaufkommen und Problemen in unserem Land, nimmt  vor den eigenen Mitgliedern erst gar nicht teil, an diesem Werkstattgespräch? Erst Probleme schaffen und dann bei diesem wichtigen Treffen fernbleiben. Schwer zu verstehen. ",0,0,0,,,,,,,
23896,23896,2015767,"Und was sagt die Bundeskanzlerin Fr. Dr. Merkel dazu ? Sie, die verantwortliche  der Flüchtlingsinvasion und Probleme in unserem Land, nimmt  vor den eigenen Mitgliedern erst gar nicht teil an diesem Werkstattgespräch? Erst Probleme schaffen und dann bei diesem wichtigen Treffen fernbleiben. Schwer zu verstehen. ",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23272,23272,2013187,Tayfun wer?  ,0,0,2,0.0,2.0,0.0,0.0,0.0,1.0,0.0
23186,23186,2012845,Tayfun wer?,1,0,0,,,,,,,
23269,23269,2013181,Tayfun wer?,0,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
23035,23035,2012329,Deutschland schafft sich ab.,1,0,0,,,,,,,
22773,22773,2011303,Deutschland schafft sich ab!,0,0,0,,,,,,,
22369,22369,2009651,"Das hört nie auf bei der katholischen Kirche. Daher gibt es nur eine Lösung: Die Kirche im Ganzen auflösen, Eigentum beschlagnahmen. Dieses gehört sowieso dem Volk und wurde in vergangenen Jahrhunderten von der Kirche gestohlen.",0,0,0,,,,,,,
22359,22359,2009599,"Das hört nie auf bei der katholischen Kirche. Daher gibt es nur eine Lösung: Die Kirche im ganzen auflösen, Eigentum beschlagnahmen. Dieses gehört sowieso dem Volk und wurde in vergangenen Jahrhunderten von der Kirche gestohlen.",0,0,0,,,,,,,
22057,22057,2008273,"Gute Idee. So werden unsere Kinder auf den durch R2Gs verschuldeten Energienotstand passend vorbereitet. Bitte dann auch noch ein  Tag /mon.  über Dunkelflaute, also Zusammenbruch von Strom und Kommunikationsnetzen. ",0,0,0,,,,,,,
22056,22056,2008267,"Gute Idee. So werden unsere Kinder auf den durch R2Gs verschuldeten Energienotstand passend vorbereitet. Bitte dann auch noch ein  Tag /mon.  über Dunkelflaute, also Zusammenbruch von Strom und Kommunikationsnetzen.",0,0,0,,,,,,,
21835,21835,2007359,RPO  BITTE DEN BILDTEXT LESEN !! Der Fotoclub zeigt seine schönsten Düsseldorf-Bilder. --------------------  Hier geht ein Paar im Ragen am Hafen spazieren. Evtl. war auch ein bisschen Regen dabei.,0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21813,21813,2007285,RPO Der Fotoclub zeigt seine schönsten Düsseldorf-Bilder. --------------------  Hier geht ein Paar im Ragen am Hafen spazieren. Evtl. war auch ein bisschen Regen dabei.,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20987,20987,2003863,Wer sich mit Russen einlässt...,1,1,3,0.0,2.0,0.0,0.0,1.0,0.0,0.0
20154,20154,2000231,Wer sich mit Russen einlässt,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20340,20340,2001049,"Wir, Deutschen neigen (mal wieder) dazu, den Menschen und Politikern anderer Länder unaufgefordert zu sagen, was für sie gut und richtig ist.  Im Moment profitiert gerade Venezuela von unseren wertvollen Empfehlungen.  Immerhin verzichten wir mittlerweile darauf fremde Länder voreilig zu besetzen und sie zu ihrem Glück zu zwingen. Noch versucht es die Bundeswehr in Mali, Afghanistan etc. etc im Guten !",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20338,20338,2001045,"Wir, Deutschen neigen (mal wieder) dazu, den Menschen und Politikern anderer Länder unaufgefordert zu sagen, was für sie gut und richtig ist.  Im Moment profitiert gerade Venezuela von unseren wertvollen Empfehlungen.  Immerhin verzichten wir mittlerweile darauf fremde Länder zu besetzen und sie zu ihrem Glück zu zwingen. Noch versucht es die Bundeswehr in Mali, Afghanistan etc. etc im Guten !",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20252,20252,2000611,"Sollte sich die Kirche mal fragen warum dem so ist, besonders der Woelki!  Die Menschen haben einfach keine Lust gegängelt zu werden, sich vorschreiben zu lassen wen sie als gute Christen zu wählen haben und ganz besonders, dass der Islam durch diese ""Oberhäupter"" hofiert wird. ",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20251,20251,2000609,"Sollte sich die Kirche mal fragen warum dem so ist, besonders der Woelki!  Die Menschen haben einfach keine Lust gegängelt zu werden, sich vorschreiben zu lassen wen sie als gute Christen zu wählen haben und ganz besonders, dass der Islam durch diese ""Oberhäupter"" hofiert wird.",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20218,20218,2000503," Henze Montag, 28. Januar 2019, 20:16 Uhr  Wenn die Menschen nur von dem sprächen, was sie verstehen, würde bald ein großes Schweigen auf der Erde herrschen.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18800,18800,1994077," GeorgTriebels Dienstag, 22. Januar 2019, 17:41 Uhr Wenn die Menschen nur von dem sprächen, was sie verstehen, würde bald ein großes Schweigen auf der Erde herrschen.",0,0,0,,,,,,,
19454,19454,1997009,"So sind sie halt - die Mneschenfischer(Bibelbegriff!), machen immer gerne Verträge zu Lasten Anderer. Normalerweise in unserem Rechtssystem verboten - aber hier drückt man beide Augen zu. Es geht ja schliesslich nicht um Einheimische.  Die NGOs holen sie ab - die Helfer bürgen dann hier für sie -  und zahlen tut alles und immer der Steuerzahler !",1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19446,19446,1996977,"So sind sie halt - die (meist linken) Gutmenschen, machen immer gerne Verträge zu Lasten Anderer. Normalerweise in unserem Rechtssystem verboten - aber drückt man beide Augen zu. Es geht ja schliesslich nicht um Einheimische.  Die NGOs holen sie ab - die Helfer bürgen dann hier für sie -  und zahlen tut alles und immer der Steuerzahler !",1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19414,19414,1996829,"Toll  was bei den Amis alles klappt. Bei der Bundeswehr würde nach  5 Km die große Mehrheit der Fahrzeuge wegen unzuverlässiger Technik, Mangelhaften oder keinen Ersatzteilen  und ungeübten Soldaten im Graben liegen. Frieden schaffen mit deutschen Waffen war noch nie so einfach und sicher wie heute, ",0,0,0,,,,,,,
18558,18558,1993083,"US-Militärfahrzeuge durchqueren NRW.  Toll  was bei den Amis alles klappt. Bei der Bundeswehr würde nach  5 Km die große Mehrheit der Fahrzeuge wegen unzuverlässiger Technik, Mangelhaften oder keinen Ersatzteilen  und ungeübten Soldaten im Graben liegen. Frieden schaffen mit deutschen Waffen war noch nie so einfach und sicher wie heute, ",0,0,0,,,,,,,
18981,18981,1994875,          Will Kownacki wirklich mit demVFB 2. Liga spielen? Da muß Stuttgard ihm aber viel zahlen.Trotz seiner2Landsleute bei FF95 zieht die Kohle doch mehr ist ja fast verständlich.Besser Dodi bleibt mit FF95 in LIga1.Mit der Kohle für die Teilnahme an Europa wäre das zustemmen und für die Spieler auch attraktiv. Träumen darf man ja bis Sontag  ,0,0,0,,,,,,,
18944,18944,1994723,Will Kownacki wirklich mit demVFB 2. Liga spielen? Da muß Stuttgard ihm aber viel zahlen.Trotz seiner2Landsleute bei FF95 zieht die Kohle doch mehr ist ja fast verständlich.Besser Dodi bleibt mit FF95 in LIga1.Mit der Kohle für die Teilnahme an Europa wäre das zustemmen und für die Spieler auch attraktiv. Träumen darf man ja,0,0,0,,,,,,,
18868,18868,1994373,Brauchen wir ein Tempolimit auf Autobahnen?  Ja gerne!,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18742,18742,1993831,Brauchen wir ein Tempolimit auf Autobahnen?  NEIN !,0,0,0,,,,,,,
18755,18755,1993893,Brauchen wir ein Tempolimit auf Autobahnen? NEIN!,0,0,0,,,,,,,
18195,18195,1991395,"Faire Vermieter werden abgestraft Ein Vermieter, der sein Haus geerbt hat und lieber billig als teuer vermieten will, wird nach den aktuellen Bodenrichtwerten – die sich wiederum indirekt an den aktuellen Mieten orientieren - veranschlagt. Die Folge: Er musste die Mieten erhöhen, um die Erbschaftssteuer zahlen zu können.  https://www.youtube.com/watch?v=fzONXZQps2A ",0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18066,18066,1990897,"Faire Vermieter werden abgestraft Ein Vermieter, der sein Haus geerbt hat und lieber billig als teuer vermieten will, wird nach den aktuellen Bodenrichtwerten – die sich wiederum indirekt an den aktuellen Mieten orientieren - veranschlagt. Die Folge: Er musste die Mieten erhöhen, um die Erbschaftssteuer zahlen zu können.  https://www.youtube.com/watch?v=fzONXZQps2A   ",1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18103,18103,1991075,"Man kann nur hoffen, dass die Fortuna absteigt, damit wir solches ""Fans"", für die die Düsseldorfer bekannt sind, nicht mehr in der Bundesliga sehen müssen.  ",0,0,0,,,,,,,
18100,18100,1991065,"Man kann nur hoffen,  dass die Fortuna absteigt,  damit wir solches Schläger -Pack, für das die Düsseldorfer bekannt sind, nicht mehr in der Bundesliga sehen müssen. ",1,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
18012,18012,1990655,"erhellende Interview Prof. Dr. Brendan Simms, Historiker an der Universität Cambridge:  ""EU hat sich in eine sehr schwierige Situation manövriert""  https://www.deutschlandfunk.de/nach-der-brexit-abstimmung-jetzt-ist-die-eu-in-der-falle.694.de.html?dram:article_id=438481",0,0,0,,,,,,,
