,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
14905,14905,1977309,"Derzeitige Vorgehensweisen der etablierten Politik in der BRD fördern,  stützen und akzeptieren diese Entwicklung.  Geliefert wird - wie es gewählt wurde und toleranterweise weiter weg geschaut wird.  Hier in der BRD sowie Europa müssen erst ganz andere Sachen passieren,  als die die schon blutig geschehen sind um vielen ""Toleranten"" die Auge zu öffnen.  Quo vadis BRD/Europa?  ",0,0,0,,,,,,,
14888,14888,1977221,"Derzeitige Vorgehensweisen der etablierten Politik in der BRD fördern,  stützen und akzeptieren diese Entwicklung.  Geliefert wird - wie es gewählt wurde und toleranterweise weiter weg geschaut wird.  Hier in der BRD sowie Europa müssen erst ganz andere Sachen passieren,  als die die schon blutig geschehen sind um vielen ""Toleranten"" die Auge zu öffnen.  Quo vadis BRD/Europa?  ",0,0,0,,,,,,,
14316,14316,1974821,Aus welche Quellen kamen denn die Daten? Twitter? Facebook? aus irgendwelchen Cloud Gelumpe? Selbst schuld. Und wer als Politiker solche für ihn sensible Daten darüber verbreitet und austauscht sollte zurücktreten und im Steinbruch Steine klopfen gehen. Zumehr reichst es dann nicht und ist eines Volksvertreters unwürdig. Jetzt aufheulen und das Ende der Demokratie ausrufen ist scheinheilig. Vorratsdatenspeicherung bringt nierbei auch nichts. Daten sind teilweise 10 Jahre alt.,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14276,14276,1974617,Aus welche Quellen kamen denn die Daten? Twitter? Facebook? aus irgendwelchen Cloud Gelumpe? Selbst schuld. Und wer als Politiker solche für ihn sensible Daten darüber verbreitet und austauscht sollte zurücktreten und im Steinbruch Steine klopfen gehen. Zumehr reichst es dann nicht und ist eines Volksvertreters unwürdig. Jetzt aufheulen und das Ende der Demokratie ausrufen ist scheinheilig. Vorratsdatenspeicherung bringt nierbei auch nichts. Daten sind teilweise 10 Jahre alt.,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14299,14299,1974729,"Seignorage....schönes Wort fürt Steuerhinterzieung! Der mit Optionen und Arbitragegewinnen zockende Investmentbanker  müsste demzufolge sofort verhaftet werden, da seine Spekulationsgewinne auch nur seiner ""Bande"" und nicht dem Staat und der Gesellschaft zugute kommen. Besonders perfide ist, das letztere auch noch für evtl. Verluste bei Unfähigkeit, oder einfach nur Pech haften. Dagegen ist der Professore ein echter Anfänger ;-)",0,0,0,,,,,,,
14297,14297,1974725,"Seignorage....schönes Wort fürt Steuerhinterzieung! Der mit Optionen und Arbitragegewinnen zockende Investmentbanker  müsste demzufolge sofort verhaftet werden, da seine Spekulationsgewinne auch nur seiner ""Bande"" und nicht dem Staat und der Gesellschaft zugute kommen. Besonders perfide ist, das letztere auch noch für evtl. Verluste bei Unfähigkeit, oder einfach nur Pech haften. Dagegen ist der Professore ein echter Anfänger ;-)",0,0,0,,,,,,,
14006,14006,1973331,"Wer keine Argumente hat, zündet Sprengsätze - wie die Islamisten.",0,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
13943,13943,1973093,"Wer keine Argumente hat, zündet Sprengsätze - wie die Islamisten.",0,1,5,0.0,3.0,1.0,1.0,1.0,0.0,0.0
13765,13765,1972315,"wie wäre es mit einer Steuer auf Feuerwerk, die künftig 1: 1  an die TBL fließt  ?",0,0,0,,,,,,,
13763,13763,1972309,"wie wäre es mit einer Steuer auf Feuerwerk, die künftig 1: 1  an die TBL fließt  ?",0,0,0,,,,,,,
12950,12950,1968505,"Gefühlt gibt es in Düsseldorf mehr Hotelzimmer als Einwohner. Herr Schwenk hat recht wenn er sagt, dass händeringend Bauland für Familien gesucht wird. Gerade hier gibt es nun die Chance günstiges Bauland für Menschen zum Wohnen zu realisieren.",0,0,0,,,,,,,
12940,12940,1968467,"Gefühlt gibt es in Düsseldorf mehr Hotelzimmer als Einwohner. Herr Schwenk hat recht wenn er sagt, dass händeringend Bauland für Familien gesucht wird. Gerade hier gibt es nun die Chance günstiges Bauland für Menschen zum Wohnen zu realisieren.",0,0,0,,,,,,,
12945,12945,1968489,"Gefühlt gibt es in Düsseldorf mehr Hotelzimmer als Einwohner. Herr Schwenk hat recht wenn er sagt, dass händeringend Bauland für Familien gesucht wird. Gerade hier gibt es nun die Chance günstiges Bauland für Menschen zum Wohnen zu realisieren.",0,0,0,,,,,,,
12652,12652,1967213,"Selbstverständlich ""bringt"" so ein ""Spray"" etwas, wenn es sich um das richtige Gerät handelt und man es bedienen kann.  Genau aus dem Grund gehört es schließlich auch zur Standardausrüstung von Polizisten. Und die gestiegene Zahl von Verkäufen solcher Mittel und von kleinen Waffenscheinen kann man nicht mit lediglich ""gefühlter Bedrohung/Angst abtun",0,0,0,,,,,,,
12648,12648,1967195,"Selbstverständlich ""bringt"" so ein ""Spray"" etwas, wenn es sich um das richtige Gerät handelt und man es bedienen kann.  Genau aus dem Grund gehört es schließlich auch zur Standardausrüstung von Polizisten. Und die gestiegene Zahl von Verkäufen solcher Mittel und von kleinen Waffenscheinen kann man nicht mit lediglich ""gefühlter Bedrohung/Angst abtun",0,0,0,,,,,,,
12460,12460,1966413,"Es ist lachhaft, dass die Polizei die Täter nicht findet. Und wenn sie gefaßt werden,  läßt das Gericht sie wieder laufen und alle wundern sich, dass die AFD mehr Wähler bekommt. ",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12459,12459,1966409,"Es ist lachhaft, dass die Polizei die Täter nicht findet. Und wenn sie gefaßt werden,  läßt das Gericht sie wieder laufen und alle wundern sich, dass die AFD mehr Wähler bekommt. ",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11868,11868,1963725,Herr Dr. Bonin ist mehr mit Großprojekten und Sichtachsen beschäftigt und bei geschätzten 161 Millionen €  Kosten für das neue Rathaus bleibt nichts übrig für die LED Lampen .,0,0,0,,,,,,,
11867,11867,1963721,Herr Dr. Bonin ist mehr mit Großprojekten und Sichtachsen beschäftigt und bei geschätzten 161 Millionen €  Kosten für das neue Rathaus bleibt nichts übrig für die LED Lampen .,0,0,0,,,,,,,
10929,10929,1959519,"Rechtsextreme Polizisten gibt es offenbar nicht nur in Sachsen.  Der Staat muss hart gegen sie vorgehen, da sie eine Gefahr für die Akzeptanz der Staatsgewalt sind.  Es fällt mir allerdings schwer zu glauben, dass die rechtsextreme Einstellung der Polizisten erst jetzt auffällt. Sie scheint lange von den Kollegen geduldet worden zu sein.",1,0,0,,,,,,,
10928,10928,1959517,"Rechtsextreme Polizisten gibt es offenbar nicht nur in Sachsen.  Der Staat muss hart gegen sie vorgehen, da sie eine Gefahr für die Akzeptanz der Staatsgewalt sind.  Es fällt mir allerdings schwer zu glauben, dass die rechtsextreme Einstellung der Polizisten erst jetzt auffällt. Sie scheint lange von den Kollegen geduldet worden zu sein.",1,0,0,,,,,,,
10801,10801,1958851,Wie hoch wohl der nächste Waffendeal mit den Saudis ausfallen wird um den nächsten Shutdown zu verhindern ^^,0,0,0,,,,,,,
10800,10800,1958847,Wie hoch wohl der nächste Waffendeal mit den Saudis ausfallen wird um den nächsten Shutdown zu verhindern ^^,0,0,0,,,,,,,
10621,10621,1957925,Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?   Welche Dieselschadstoffklasse haben die Pistenraupen? Wie ist der Strommix für die  Schneekanonen und Liftanlagen? ,0,0,0,,,,,,,
10570,10570,1957731,Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?   Welche Dieselschadstoffklasse haben die Pistenraupen? Wie ist der Strommix für die  Schneekanonen und Liftanlagen? ,0,0,0,,,,,,,
10597,10597,1957827,"Schade, mit diesen Mietverträgen hätte ich das Gebäude auch gern gekauft.",0,0,0,,,,,,,
10590,10590,1957803,"Schade, mit diesen Mietverträgen hätte ich das Gebäude auch gern gekauft.",0,0,0,,,,,,,
10371,10371,1956689,"Ich kann die etablierten Parteien schon verstehen.  Da gibt es jetzt die neue zahlenmässig grösste und vor allem politisch einzigste Oppositionspartei. Wie sollen die selbst ernannten demokratischen Parteien damit nur umgehen ? Was der Parlaments-Bauer nicht kennnt, das frisst er nicht !  Die Menschen ausserhalb des Bundestages sind da schon schlauer und bestellen immer öfter das neue Gericht.",0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10369,10369,1956677,"Ich kann die etablierten Parteien schon verstehen.  Da gibt es jetzt die neue zahlenmässig grösste und vor allem politisch einzigste Oppositionspartei. Wie sollen die selbst ernannten demokratischen Parteien damit nur umgehen ? Was der Parlaments-Bauer nicht kennnt, das frisst er nicht !  Die Menschen ausserhalb des Bundestages sind da schon schlauer und bestellen immer öfter das neue Gericht.",0,0,0,,,,,,,
10253,10253,1956235,"Das ist eine gute Nachricht, dass der islamische Vollpfosten *neutralisiert* wurde. Der Attentäter von Köln wurde leider nicht neutralisiert u. bleibt wohl für immer in Deutschland . Dies kostet dem  Steuerzahler einen hohen fünfstelligen Betrag im Monat . Bis an dessen Lebensende, denn abgeschoben wird er aus ""humanitären"" Gründen ja leider nicht. Zeit, dass das geändert wird. ",0,1,4,0.0,1.0,0.0,1.0,2.0,0.0,0.0
10197,10197,1956041,"Das ist eine gute Nachricht, dass der islamische Vollpfosten *neutralisiert* wurde. Der Attentäter von Köln wurde leider nicht neutralisiert u. bleibt wohl für immer in Deutschland . Dies kostet dem  Steuerzahler einen hohen fünfstelligen Betrag im Monat . Bis an dessen Lebensende, denn abgeschoben wird er aus ""humanitären"" Gründen ja leider nicht. Zeit, dass das geändert wird. ",0,0,2,0.0,2.0,1.0,2.0,0.0,0.0,0.0
10128,10128,1955775,Nie wieder werde ich eine der Altparteien wählen. Nie wieder  ! ,0,0,0,,,,,,,
10123,10123,1955761,Nie wieder werde ich eine der Altparteien wählen. Nie wieder  ! ,0,0,0,,,,,,,
10033,10033,1955305,"Tja. Selbstbewusste, aufrechte Menschen, die für sich selbst entscheiden, sprechen und handeln können, brauchen die ""A""fD nicht.",0,0,0,,,,,,,
10032,10032,1955303,"Tja. Selbstbewusste, aufrechte Menschen, die für sich selbst entscheiden, sprechen und handeln können, brauchen die ""A""fD nicht.",0,0,0,,,,,,,
9177,9177,1951275,Die Bedrohung die von diesen Menschen ausgeht wird ja sowieso als notwendige Zuwanderung weggewischt.....aber: Wer zahlt das?? Vermutlich werden ja nicht die Verursacher zur Bezahlung herangezogen.,0,1,3,0.0,2.0,0.0,1.0,0.0,0.0,0.0
9176,9176,1951273,Die Bedrohung die von diesen Menschen ausgeht wird ja sowieso als notwendige Zuwanderung weggewischt.....aber: Wer zahlt das?? Vermutlich werden ja nicht die Verursacher zur Bezahlung herangezogen.,0,0,0,,,,,,,
9050,9050,1950685,"5 Lehren?! Und was ist mit dem Trainer? Muss DER keine Lehren ziehen? Wohl nicht? Sei´s drum, macht er ja schon die gesamte Saison nicht!",0,0,0,,,,,,,
9043,9043,1950657,"5 Lehren?! Und was ist mit dem Trainer? Muss DER keine Lehren ziehen? Wohl nicht? Sei´s drum, macht er ja schon die gesamte Saison nicht!",0,0,0,,,,,,,
8638,8638,1949003,"Wir haben schon mehr als genug Türken die bei uns leben, ",1,1,3,0.0,3.0,0.0,1.0,0.0,0.0,0.0
8636,8636,1948997,"Wir haben schon mehr als genug Türken die bei uns leben, ",1,1,3,0.0,3.0,0.0,1.0,0.0,0.0,0.0
8637,8637,1949001,"Wir haben schon mehr als genug Türken die bei uns leben, ",1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8443,8443,1948111,"Nichts Neues.  ""Dummheit frisst, Intelligenz säuft""  Wer wirft des ersten Stein ?",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8410,8410,1947957,"Nichts Neues.  ""Dummheit frisst, Intelligenz säuft""  Wer wirft des ersten Stein ?",0,1,3,0.0,0.0,0.0,0.0,2.0,1.0,0.0
8391,8391,1947867,"Herr Reul, bisher hatte ich eine bessere Meinung von Ihnen. Die Argumentation ist die schwächste die bisher gemacht wurde. Herr Merz ist gut für Deutschland und gut für die CDU. Er wird uns wieder in Richtung 40% bringen. Streit mit den Konzeptlosen Sozis ist ja sowieso vorprogrammiert. Die sind sich doch noch nie einig gewesen. Bitte überdenken Sie Ihre Meinung AKK zu wählen. Wir wollen doch auch bei der nächsten Wahl in NRW einen Herrn Laschet als MP.",0,0,0,,,,,,,
8390,8390,1947863,"Herr Reul, bisher hatte ich eine bessere Meinung von Ihnen. Die Argumentation ist die schwächste die bisher gemacht wurde. Herr Merz ist gut für Deutschland und gut für die CDU. Er wird uns wieder in Richtung 40% bringen. Streit mit den Konzeptlosen Sozis ist ja sowieso vorprogrammiert. Die sind sich doch noch nie einig gewesen. Bitte überdenken Sie Ihre Meinung AKK zu wählen. Wir wollen doch auch bei der nächsten Wahl in NRW einen Herrn Laschet als MP.",0,0,0,,,,,,,
7875,7875,1945579,"Ich will dazu nur sagen, wehret den Anfängen. Diese gefährlichen Tiere,auch wenn mal wieder diese  naiven Tierliebhaber das bestreiten , gehören nicht hier her . Niemand hat sie bisher vermisst. Ja ,ich weiß,angeblich sind Wildschweine noch gefährlicher.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7857,7857,1945479,"Ich will dazu nur sagen, wehret den Anfängen. Diese gefährlichen Tiere,auch wenn mal wieder diese  naiven Tierliebhaber das bestreiten , gehören nicht hier her . Niemand hat sie bisher vermisst. Ja ,ich weiß,angeblich sind Wildschweine noch gefährlicher.",0,0,0,,,,,,,
7771,7771,1945097,"wow jetzt schon wo der ""Krieg"" schon längst verloren wurde???? das ist wie wenn die Feuerwehr erst dann ausrückt wenn das Haus bis auf die Grundmauern abgebrannt ist! Die Dummheit und lahmarschigkeit der Regierungsbehörden und Sicherheitsunternehmen ist ein Witz...und soll man sich jetzt freuen? wie oft verarscht man uns eigentlich noch? Da hilft nur Bürgerkrieg um die bestehenden Grundfesten niederzureissen. ",1,1,3,0.0,0.0,2.0,3.0,0.0,0.0,0.0
7770,7770,1945093,"wow jetzt schon wo der ""Krieg"" schon längst verloren wurde???? das ist wie wenn die Feuerwehr erst dann ausrückt wenn das Haus bis auf die Grundmauern abgebrannt ist! Die Dummheit und lahmarschigkeit der Regierungsbehörden und Sicherheitsunternehmen ist ein Witz...und soll man sich jetzt freuen? wie oft verarscht man uns eigentlich noch? Da hilft nur Bürgerkrieg um die bestehenden Grundfesten niederzureissen. ",1,1,3,0.0,0.0,2.0,2.0,0.0,0.0,0.0
7739,7739,1944967,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
3524,3524,1926957,"Jetzt zum unabhängigen Ökostromanbieter wechseln!  Bei der Verbrennung von Kohle entsteht viel CO2 und dies ist für das Klima schädlich Braunkohle: · hat einen hohen Schwefelanteil (schlecht für die Umwelt) · großer Landschaftsverbrauch durch den Tagebau · der Grundwasserspiegel muss gesenkt werden, damit man sie abbauen kann",0,0,0,,,,,,,
7567,7567,1944199,"Bildungshoheit der Bundesländer. Was hat es gebracht, außer einem Flickenteppich an Bildung. Wieso weis jeder Landesfürst, was für ""sein Volk, dem Bürger das beste an Bildung ist? Das Nord Süd Gefälle lässt seit Jahrzehnten grüßen.",0,0,0,,,,,,,
7566,7566,1944197,"Bildungshoheit der Bundesländer. Was hat es gebracht, außer einem Flickenteppich an Bildung. Wieso weis jeder Landesfürst, was für ""sein Volk, dem Bürger das beste an Bildung ist? Das Nord Süd Gefälle lässt seit Jahrzehnten grüßen.",0,0,0,,,,,,,
7425,7425,1943673,"Schön, dass die Gesetze in Japan auch für wirtschaftliche Schwergewichte gelten. Hier läuft ein ehemaliger VW-Chef noch frei herum, obwohl er Millionen Dieselfahrer so betrogen hat, dass sie finanziellen Schaden erlitten und nicht mehr alle Städte in Deutschland befahren dürfen.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6766,6766,1941043,"Schön, dass die Gesetze in Japan auch für wirtschaftliche Schwergewichte gelten. Hier läuft ein ehemaliger VW-Chef noch frei herum, obwohl er Millionen Dieselfahrer so betrogen hat, dass sie finanziellen Schaden erlitten und nicht mehr alle Städte in Deutschland befahren dürfen.",0,0,0,,,,,,,
7392,7392,1943545,"Nein - nein, esgibt in den Zeiten der ganz großen Konsenskoalition nicht übleres als abweichende Meinungen und eine offene Diskussion darüber. Madame ex-Juso-Vorsitzende hat schnell gelernt und ist auch bereits vollkommen vermerkelt.",0,0,0,,,,,,,
7391,7391,1943543,"Nein - nein, esgibt in den Zeiten der ganz großen Konsenskoalition nicht übleres als abweichende Meinungen und eine offene Diskussion darüber. Madame ex-Juso-Vorsitzende hat schnell gelernt und ist auch bereits vollkommen vermerkelt.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7343,7343,1943351,Egal. was Merkels letzter Fan wichtiges von sich geben möchte: muss er immer mit dem Zeigefinger wedeln wie einst Bin Laden? ,1,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7336,7336,1943309,Egal. was Merkels letzter Fan wichtiges von sich geben möchte: muss er immer mit dem Zeigefinger wedeln wie einst Bin Laden? ,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7295,7295,1943175,"deutsche Einheit ? Die haben in erster Linien die demokratischen  und gewaltfreien Bürger der DDR geschaffen, die  durch über 40 Jahre  von Ihrer linken, Kommunistischen Regierung ausgebeutet, und Bevormundet worden sind.  Leider haben sie jetzt nach 30 Jahren mit der EU und Merkel fast wieder das gleiche System.  ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7294,7294,1943173,"deutsche Einheit ? Die haben in erster Linien die demokratischen  und gewaltfreien Bürger der DDR geschaffen, die  durch über 40 Jahre  von Ihrer linken, Kommunistischen Regierung ausgebeutet, und Bevormundet worden sind.  Leider haben sie jetzt nach 30 Jahren mit der EU und Merkel fast wieder das gleiche System.  ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6940,6940,1941727,"Lagerfeuer in´der Badewane. Ja, nee ist klar. Das ist doch sicher eine Fake News.  War der Mann dicht wie ein Uhu, geistig verwirrt oder was hatte er für Drogen zu sich genommen das man auf so eine Idee kommt. Die Erfindung der Heizung oder einer Wolldecke ist wohl an ihm spurlos vorrüber gegangen.  Welchem bildungsfernen Land haben wir diese Fachkraft zu verdanken? ",1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6939,6939,1941723,"Lagerfeuer in´der Badewane. Ja, nee ist klar. Das ist doch sicher eine Fake News.  War der Mann dicht wie ein Uhu, geistig verwirrt oder was hatte er für Drogen zu sich genommen das man auf so eine Idee kommt. Die Erfindung der Heizung oder einer Wolldecke ist wohl an ihm spurlos vorrüber gegangen.  Welchem bildungsfernen Land haben wir diese Fachkraft zu verdanken? ",1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6827,6827,1941301,"Das zeigt wieder einmal das merkwürdige Demokratieverständnis von Grünen und Linken! Was ihnen nicht gefällt, wird als rechtsradikal bezeichnet und ausgeschlossen.",0,0,0,,,,,,,
6823,6823,1941293,"Das zeigt wieder einmal das merkwürdige Demokratieverständnis von Grünen und Linken! Was ihnen nicht gefällt, wird als rechtsradikal bezeichnet und ausgeschlossen.",0,0,0,,,,,,,
6470,6470,1939619,"Nach Fertigstellung könnte man  dort auch Obdachlose im Winter einquartieren, wenn es an Auslastung fehlen sollte.  Ebenso hätte die Stadt das Gelände auch an eine Wohnungsbaugesellschaft übergeben können, mit der Auflage Wohnungen zu erschwinglichen Mieten zu bauen. Dann gerne zwei oder drei Stockwerke höher.",0,0,0,,,,,,,
6380,6380,1939201,"Nach Fertigstellung könnte man  dort auch Obdachlose im Winter einquartieren, wenn es an Auslastung fehlen sollte.  Ebenso hätte die Stadt das Gelände auch an eine Wohnungsbaugesellschaft übergeben können, mit der Auflage Wohnungen zu erschwinglichen Mieten zu bauen. Dann gerne zwei oder drei Stockwerke höher.",0,0,0,,,,,,,
6458,6458,1939583,"Regierung der Bundesrepublik Deutschland: ""Es gibt keinen bezahlbaren Wohnraum! Warum nur?!""  Auch Regierung der Bundesrepublik Deutschland: ""Lasst uns Vermietern das Leben so schwer wie möglich machen und jeden Anreiz, Modernisierungsmaßnahmen umzusetzen, im Keim ersticken!""",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6450,6450,1939541,"Regierung der Bundesrepublik Deutschland: ""Es gibt keinen bezahlbaren Wohnraum! Warum nur?!""  Auch Regierung der Bundesrepublik Deutschland: ""Lasst uns Vermietern das Leben so schwer wie möglich machen und jeden Anreiz, Modernisierungsmaßnahmen umzusetzen, im Keim ersticken!""",0,0,0,,,,,,,
6455,6455,1939575,"Regierung der Bundesrepublik Deutschland: ""Es gibt keinen bezahlbaren Wohnraum! Warum nur?!""  Auch Regierung der Bundesrepublik Deutschland: ""Lasst uns Vermietern das Leben so schwer wie möglich machen und jeden Anreiz, Modernisierungsmaßnahmen umzusetzen, im Keim ersticken!""",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6456,6456,1939579,"Regierung der Bundesrepublik Deutschland: ""Es gibt keinen bezahlbaren Wohnraum! Warum nur?!""  Auch Regierung der Bundesrepublik Deutschland: ""Lasst uns Vermietern das Leben so schwer wie möglich machen und jeden Anreiz, Modernisierungsmaßnahmen umzusetzen, im Keim ersticken!""",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6457,6457,1939581,"Regierung der Bundesrepublik Deutschland: ""Es gibt keinen bezahlbaren Wohnraum! Warum nur?!""  Auch Regierung der Bundesrepublik Deutschland: ""Lasst uns Vermietern das Leben so schwer wie möglich machen und jeden Anreiz, Modernisierungsmaßnahmen umzusetzen, im Keim ersticken!""",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6197,6197,1938447,"Es ist für mich völlig unverständlich, wieso für ein derartig gesundheitsschädigendes Gebräu, überhaupt noch Werbung gemacht werden darf. Moers hätte sich hier besser zurückgehalten. Mein Mitleid für die Schlange stehenden Personen hält sich in Grenzen.",0,0,0,,,,,,,
6195,6195,1938443,"Es ist für mich völlig unverständlich, wieso für ein derartig gesundheitsschädigendes Gebräu, überhaupt noch Werbung gemacht werden darf. Moers hätte sich hier besser zurückgehalten. Mein Mitleid für die Schlange stehenden Personen hält sich in Grenzen.",0,0,0,,,,,,,
6140,6140,1938225,"Es war doch die SPD, welche sich unter Schröder geweigert hat, im Einzelhandel die Allgemeinverbindlichkeit des Tarifvertrags zu erklären. Heute ernten wir die Folgen dieser Politik. Würden alle Geschäfte nach Tarif zahlen, dann hätte niemand wegen der Löhne einen Wettbewerbs- Vor- oder Nachteil. Aber dann könnten die Angestelten von ihrem Einkommen leben.",0,0,0,,,,,,,
6139,6139,1938223,"Es war doch die SPD, welche sich unter Schröder geweigert hat, im Einzelhandel die Allgemeinverbindlichkeit des Tarifvertrags zu erklären. Heute ernten wir die Folgen dieser Politik. Würden alle Geschäfte nach Tarif zahlen, dann hätte niemand wegen der Löhne einen Wettbewerbs- Vor- oder Nachteil. Aber dann könnten die Angestelten von ihrem Einkommen leben.",0,0,0,,,,,,,
6065,6065,1937973,"Schade das diese eigentlich schöne Idee durch einen Firmenlogo versaut wird - Ein Gedenken an eine Zeit als es eigentlich noch keine Trikotwerbung gab. Und warum BaumwollOptik - Warum nicht direkt aus Baumwolle, statt aus Synthetik für 100 Euro. Schade... Bleibt zu hoffen das die Jungs vom lable Forteng was mit mehr Herzblut und Identifikation auf die Beine stellen.",0,0,0,,,,,,,
6064,6064,1937969,"Schade das diese eigentlich schöne Idee durch einen Firmenlogo versaut wird - Ein Gedenken an eine Zeit als es eigentlich noch keine Trikotwerbung gab. Und warum BaumwollOptik - Warum nicht direkt aus Baumwolle, statt aus Synthetik für 100 Euro. Schade... Bleibt zu hoffen das die Jungs vom lable Forteng was mit mehr Herzblut und Identifikation auf die Beine stellen.",0,0,0,,,,,,,
5935,5935,1937373,"Hohe Strafen? Naja, 3 Jahre 6 Monate.....  Wir reden hier von Taten - die genau geplant - gemeinschaftlich ausgeführt - mehrfach begangen - wo die Opfer bedroht, teil eingesperrt und genötigt   worden sind.",1,0,0,,,,,,,
5934,5934,1937371,"Hohe Strafen? Naja, 3 Jahre 6 Monate.....  Wir reden hier von Taten - die genau geplant - gemeinschaftlich ausgeführt - mehrfach begangen - wo die Opfer bedroht, teil eingesperrt und genötigt   worden sind.",1,0,0,,,,,,,
5185,5185,1934149,Zu diesem Thema gibt es sehr guten Beitrag auf der Webseite der Onlineausgabe der Welt. Tenor: Der Unfall hätte bei richtiger Wartung mit den richtigen technischen Mitteln verhindert werden können. ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5182,5182,1934133,Zu diesem Thema gibt es sehr guten Beitrag auf der Webseite der Onlineausgabe der Welt. Tenor: Der Unfall hätte bei richtiger Wartung mit den richtigen technischen Mitteln verhindert werden können. ,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5049,5049,1933505,"Es wäre zu begrüßen, wenn Fernbusse durch die aktuelle Kölner Lösung unattraktiv würden. Hoffentlich schließen sich weitere Städte an und verbannen diese Busse aus den Städten. ",0,0,0,,,,,,,
5048,5048,1933503,"Es wäre zu begrüßen, wenn Fernbusse durch die aktuelle Kölner Lösung unattraktiv würden. Hoffentlich schließen sich weitere Städte an und verbannen diese Busse aus den Städten. ",0,0,0,,,,,,,
4682,4682,1931993,"Das sind doch Klasse Nachrichten, dann können wir ja endlich unsere Talente abschieben und Herrmann verkaufen. Denn wer so stark überzeugt in seinen Einsätzen der gehört unter Hecking immer in den Kader.    ",0,0,0,,,,,,,
4681,4681,1931991,"Das sind doch Klasse Nachrichten, dann können wir ja endlich unsere Talente abschieben und Herrmann verkaufen. Denn wer so stark überzeugt in seinen Einsätzen der gehört unter Hecking immer in den Kader.    ",0,0,0,,,,,,,
4541,4541,1931385,"Na dann... Auf zum nächsten Air Berlin! Zusätzlich zum Chaos das bei Eurowings eh schon herrscht. Fakt ist, dass seriöse Reisebüros und Veranstalter Eurowings nicht mehr buchen, bzw. die Kunden davor warnen (wie meiner Frau vor drei Wochen geschehen). Nur alleine von Billigflugbuchern aus dem Internet wird man in Deutschland nicht überleben...",0,0,0,,,,,,,
4429,4429,1930913,"Na dann... Auf zum nächsten Air Berlin! Zusätzlich zum Chaos das bei Eurowings eh schon herrscht. Fakt ist, dass seriöse Reisebüros und Veranstalter Eurowings nicht mehr buchen, bzw. die Kunden davor warnen (wie meiner Frau vor drei Wochen geschehen). Nur alleine von Billigflugbuchern aus dem Internet wird man in Deutschland nicht überleben...",0,0,0,,,,,,,
4402,4402,1930803,"Gibt es denn wirklich Menschen die Glauben das diese staatlich verordnete Verkaufsveranstaltung , zur Errreichung des Wachstums, auch nur Ansatzweise etwas mit Umeltschutz zu tun hat???  J.P. hat recht...da werden Menschenmassen verunsichert und mit der Holzhammermethode zum Konsum befehligt. Sonst nichts.",0,0,0,,,,,,,
