text,label,five_folds,ten_folds,train_test_split
"Ohne gesicherte Fakten ist es unmöglich sich ein Bild von der Situation zu machen. Je nach Ursache ist es jedoch fraglich, ob die Öffentlichkeit  jemals die wahren Hintergründe erfährt. Sollte es sich um technisches Versagen handeln wäres es evtl. peinlich für Hersteller oder Flugbereitschaft. Sollte es sich um Sabotage handeln wäre es peinlich für Flugbereitschaft bzw. die Sicherheitsverantwortlichen. ",0.0,4,9,1
"Wenn man Staub sechs Wochen liegen lässt, dann vermehrt er sich nicht mehr. Problem erledigt. Warum also Frühjahrsputz? Verschafft mir, außer es geht um Chromteile am Motorrad, keine Befriedigung. Also lass ich es. Wenn Frauen also putzen wollen - sollen sie ruhig. Selbst schuld!",1.0,4,9,1
"Das ist alles billige Panikmache!  Die Briten wissen genau, was sie wollen. Und sie stehen nach dem Brexit besser da.  Ich will den DeXIT: The earlier the better!",0.0,4,9,1
"""Greta Thunberg findet Termin für deutschen Kohleausstieg absurd.""  Das wird jetzt wohl der grün indoktrinierte  ""Volkssturm"" nachdem man sich zum Thema Klimaschutz und den dauernd wiederkehrenden Ungereimtheiten lächerlich und unglaubwürdig gemacht hat.  Und Pippi Langstrumpf macht sich artig und  brav die Welt wie es ihr gefällt.",1.0,4,9,1
"Ja so ist das Sozialleben in der Öffentlichkeit, jeder will mitverdienen",0.0,4,9,1
"Ja warum denn nicht ,nur ob sie letztlich hier sicher ist ,ist die Frage? Der lange Arm des  islamistischen Fanatismus ,treibt selbst in Deutschland Menschen in Situationen,die mit großer Vorsicht und wechselden Standorten um ihr Leben fürchten!Hilfe durch die Behörden reicht da wahrscheinlich nicht ,da man nicht die Kontrolle hat ,wer gerade dieses Land bereist oder wieder verlässt.",0.0,4,9,1
"In so einer Live-Talkrunde müsste man sich nur trauen, Nahles einmal zu fragen, in welcher Berufssparte, außer Politik, sie ihren Unterhalt verdienen könnte! Nahles hat N I E etwas gelernt! Sie ist im Sinne der Arbeitswelt eine Ungelernte, ohne Ausbildung, ohne Studium. Vielleicht hat sie auch nur deshalb ein ""Herz"" für Asylanten?!?",1.0,4,9,1
"Nicht nur die Darsteller sind ""gereift"" - auch die Fernsehzuschauer. ""Zwei Jahre""(!!!) Pause (nur mit Sky!) gehen -aus meiner Sicht- gar nicht. Komme ich mir ver..... vor. Game... over!",0.0,4,9,1
"Im Orient müssen die Damen deswegen mit Ganzkörpergardine herumlaufen, wenn sie denn überhaupt auf die Straße dürfen ...",1.0,4,9,1
Warum braucht Sie Berater weil Sie selber keine Ahnung hat. Für die Millionen Euro die für die Berater ausgegeben werden könnte man Fachkräfte einstellen.,0.0,4,9,1
"Vermutlich ist der fehlende App-Store nicht der wahre Grund dafür, dass dieses Gerät von keinem deutschen Anbieter vertrieben werden wird.  Der wahre Grund ist vermutlich, dass sich Deutschland an dem Boykott beteiligen muss. Das will man natürlich nicht zugeben aber Trumps Kanonenbootpolitik will man auch nicht auf sich ziehen.",0.0,4,9,1
"Sorry, das beste (Vanille-)Eis gibt es seit 1906 bei Unbehaun auf der Aachener Strasse! Da brauch ich nicht noch ein Yuppie-Startup auf dem Carlsplatz, der leider immer mehr zum Event verkommt. In zwei Jahren spricht von IceGorilla kein Mensch mehr.",1.0,4,9,1
Am grunen Wesen soll die Welt genesen. Das diese Partei noch nicht die Entlassung (von wem auch immer) von Trump gefordert hat verwundert direkt.,0.0,4,9,1
Wer solche Forderungen stellt ist naiv oder ein Spalter.  Interessant ob jetzt noch ein Politiker der ernst genommen werden will sich mit dem Herrn trifft.  Ich denke das Problem der Integration ist zu wichtig um es den Neubürgern zu überlassen. Die Deutschen müssen sagen wo es lang geht.,1.0,4,9,1
"Die ganze Welt will Merkel retten.Sie verschleudert Milliarden an Steuergeldern.Die Flugbereitschaft ist marode,die Bundeswehr nicht einsatzfähig (ich denke da an schwarz gestrichene Besenstiele) marode Brücken und Strassen usw.Das Land wird unterwandert.Und was macht die Raute des Grauens?Weiter so!",1.0,4,9,1
Einem Medienbericht zufolge baten sie dabei 999-mal das deutsche Bundeskriminalamt um Hilfe.  In welcher Sprache ?,1.0,4,9,1
Achso wenn es eh keine Strafe gibt fange ich auch mal an yu klauen. Wenn jeder das einfach so darf :))),1.0,4,9,1
"DANKE OLLI!  DANKE AN DIESE MANNSCHAFT, FÜR EIN HERRLICHES JAHR 1. BUNDELIGA!! :-))",0.0,4,9,1
"Hat Brandenburg nicht einen ganz ""speziellen"" Vorsitzenden der ""Ansammlung für Destruktive"" .... ? https://rp-online.de/politik/deutschland/sagte-afd-spitzenkandidat-andreas-kalbitz-die-unwahrheit-ueber-seine-kontakte_aid-45468537  Norbert Sinofzik, Rheinstadt Uerdingen",1.0,4,9,1
"100 Mio? Jo, das wäre ein ordentlicher Preis^^  Fehleinkäufe? Die da wären?  Wer Hü sagt, muss auch Hott sagen. Also die guten Transfers auch gleich bitte nennen.",0.0,4,9,1
"Ich weiß, was ich jetzt schreibe ist total uncool. Lasst die Finger weg vom Auspuff, und dem Licht. Was dann noch kommt immer vom TÜV eintragen lassen. Kostet zwar etwas, aber erspart viel Stress mit der Bullizei. Eine schöne Lackkierung erregt viel mehr Aufmerksamkeit als 5 Quadratmeter Heckspoiler.",1.0,4,9,1
Hätte Sie mal die Boraxverschwörung gelesen. Es liegt nicht am Sport.,0.0,4,9,1
Doppelte Staatsbürgerschaft weg und fertig ist das. Dieses Land hat längst resigniert und diese Clans lachen sich kaputt. Die Razzien sind doch ein einziger Witz...,1.0,4,9,1
"Gibt es etwas vergleichbares in der EU? Was deren Parlament wirklich Wert ist hat man uns ja unmittelbar nach der Europawahl wieder mal live und in Farbe vorgeführt. Kein Wunder, dass die Briten raus wollen.",0.0,4,9,1
Die Grünen sind selbst nur noch krank. Ihr Höhenflug steigt ihnen zu Kopf. Mit diesen Vorschlägen laden sie bald wieder bei unter 10 % - hoffentlich.,1.0,4,9,1
Ich bin dafür 10 € Eintritt zu verlangen und die Anzahl der Eintrittkarten auf die Menge der Sitzplätze zu reduzieren.,0.0,4,9,1
"Dann soll uns die junge Dame dch mal erklären, wie es anders und besser geht. Und so ganz nebenbei: Um Greta Thunberg herum wird von den Medien, der Politik und der Öffentlichkeit gerade der größte Personenkult seit Stalin aufgebaut! Merkt eigentlich keiner, wie gefährlich das für unsere freiheitlich-demokratische Gesellschaft ist?",1.0,4,9,1
"Besser überhaupt etwas tun,wie es die AfD tut,als paralysiert in Untätigkeit zu verharren. Der Herr Innenminister scheint ja wohl eine gewisse Notwendigkeit des Handelns erkannt zu haben.....",0.0,4,9,1
ERBÄRMLICH wie der Amtsschimmel wiehert,1.0,4,9,1
"Selbst wenn ich ein Flug mit Ryanair kostenlos bekommen würde, würde ich nicht mit denen fliegen.",0.0,4,9,1
"Dass Komiker kein Spaß verstehen, kennt man von Mario Barth und seinen Anwälten. Nun der grobschlaechtige Komiker mit afghanischen Wurzeln, der so schrecklich lustig sein kann. Die Karten für sein Solo-Programm haben sich damit erledigt.  ",1.0,4,9,1
"Sehr gut und das von Herrn Angerhausen (CDU) der beste Vorschlag kommt, wundert mich schon ein wenig.  Meine Argumente gegen die Fahrradstraße kann man hier nachlesen https://forum.frank-mankel.org/topic/442/bv-stimmt-gegen-fahrradstra%C3%9Fe  Ich muss los, da treffen sich gleich in Köln ""Fahrradaktivisten""  ;)",1.0,4,9,1
"Menschen einfach ersaufen zu lassen, scheint für den empathielosen Haufen der Kommentatoren hier eine ernsthafte Alternative zu sein. Ekelhaft, schämt Euch !",1.0,4,9,1
"Könnt ihr als Düsseldorfer 'Fachblatt' bitte endlich dieses Rübengeheule einstellen? Die Befindlichkeiten der provinziellen Gummistiefel, auf der falschen Rheinseite, sind sicherlich keine weitere Headline wert.  Wayne...",1.0,4,9,1
"""...Provokation""; nein, provoziert hatten sie die USA selbst, die Russen, vielleicht auch noch die Chinesen kommen friedlich auf Einladung, die USA kämen mit ihrer militärischen Option als Aggressor, was Maduro verhindern will.  Kuba läßt ein wenig grüßen.",0.0,4,9,1
"Inzwischen habe ich auf Wikipedia doch etwas dazu gefunden: Typische Kulturtechniken sind Feuer machen, Landwirtschaft, Kunst zu gestalten, Kalender zu verwenden, anhand von Landkarten mobil zu sein, Wissenschaft zu betreiben, aber auch Kollaboratives Schreiben in sozialen Netzwerken. Und das haben uns also syrische Volksgruppen gebracht? Und die bis dato unbedeutenden Identitären sind sich intellektuell gebende Rassisten. Donnerwetter, Herr Mayntz. Werner Röhe",1.0,4,9,1
Ist die grüne Fassade am Kö-Bogen II schon gestorben? Kommt jetzt eine Glas- oder Beton-Fassade?,0.0,4,9,1
Den Namen haben Sie inzwischen richtig geschrieben aber ehemalig ist immer noch falsch:https://de.m.wikipedia.org/wiki/Der_Geschmack_von_Leben,1.0,4,9,1
"Allein der Begriff ""gerechte Schreibweise"" offenbart, daß da wieder Sprachidioten am Werke waren, sich wichtig machen wollten und sicher auch Kohle zocken. Überflüssig wie ein Loch im Kopf. Aber interessant, wozu unkreative Hirne in der Lage sind.",1.0,4,9,1
"Scheint etwas ganz normales zu sein, dass dort auch mal kein Eis ist. Läuft so ein komischer Strom vorbei, der Wärme vorbeibringt.  Grönlandstrom - dieser wird wiederum von diesem gespeist: Golfstrom Nordatlantikstrom  Halte ja sonst nicht viel von Wiki. Bei einigen Artikel klappt die Wissenschaft noch.  https://de.wikipedia.org/wiki/Gr%C3%B6nland",0.0,4,9,1
"Ein Kind mit Asperger-Syndrom wird wochenlang in eine Röhre gesteckt und über den Atlantik geschickt, bei heftigen, nordatlantischem  Wellengang und ständigem Krach und jeder findet das toll ...",1.0,4,9,1
"""Trotzdem wäre eine brüske Abkehr vom Brexit wohl eine Steilvorlage für EU-feindliche Populisten.""  Das sehe ich anders: Das wäre eine Steilvorlage dafür, dass es ohne EU nicht geht.",0.0,4,9,1
Die pure Gier  Die Bayer AG wird frikassiert werden.,1.0,4,9,1
"Jetzt muss man nur noch den Truckern beibringen, dass die Nothaltebuchten keine Parkplätze sind und alles wird gut.",0.0,4,9,1
"Betriebsrat?  Meinen Sie die Marionettenabteilung, die dort sitzt, um ihren eigenen Status, vor allem den Finanziellen und Wirtschaftlichen, wesentlich zu verbessern?",1.0,4,9,1
"""Dass die neuen Vorgaben für die Hersteller von Lastwagen und Bussen weniger streng sind als die für Autos liegt daran, dass Käufer von Lastwagen und Bussen zur Gewinnmaximierung grundsätzlich wesentlich stärker auf einen niedrigen Verbrauch achten als die von Autos.""  Na also; die Grenzwerte sind völlig willkürlich, was hier mal wieder bewiesen wird. Sie beruhen nicht auf wissenschaftlich bestätigten Zahlen, sondern auf subjektiven Firlefanz.",0.0,4,9,1
"Was ist mit Hundenasen die Pyro und Sprengmittel erschnüffeln können???  Pragmatismus ist keine Krankheit. Wer wirklich will, der Kann.",0.0,4,9,1
"So einfach ""die Politiker sind Schuld"" ist es nicht.  Solange die Geldwaschmaschinen (z.B. Shishabars, Dönerläden, Orientfriseure und Autohändler) von allen gerne genutzt werden weil es ja so schön billig ist wird der Sumpf bestimmt nicht ausgetrocknet. ",1.0,4,9,1
"Die Statements widersprechen sich ja gar nicht. Alles eine Frage der Definition, was ""Verhandlungen"" sind. Über die Verhandlungen von Herrn Peters mit Bayer Leverkusen im April 2017 gab es ja auch verschiedene Meinungen. Auch damals hatte man sich nach Traineralternativen umgesehen, als Fortuna auch im zweiten Funkeljahr bis zum Saisonende im Abstiegskampf der Zweiten Liga steckte. Schwamm drüber.",0.0,4,9,1
"Hier steht eine Frau, die laut Chefredakteur von Focus money einen Kollateralschaden von über 4 Billionen Euro hinterlassen hat, und spricht von glaubwürdiger Politik.",0.0,4,9,1
Herrn Hoeneß' Schuss übers Tor (1976) könnte der Witz des Jahrtausends sein......ist wohl sein Hauptproblem....schauen sie sich die alten Aufnahmen an....seine Augen zeigen in die Zukunft...meine Sicht....subjektiv.....es gibt aber Therapeuten.....aber manches ist nicht heilbar....zum Beispiel ein verschossener Elfer zur Europameisterschaft 1976.... der Herr H. tut mir echt leid.....da muss man eben Würstchen herstellen......,1.0,4,9,1
"""Luxus-Neubauten wie das Andreas-Quartier""  Auf dem Foto sind ja diese Luxus-Neubauten abgebildet. Wenn das Luxus-Neubauten sein sollen, möchte ich mal wissen, wie sozialer Wohnungsbau aussieht. Und wie froh bin ich, dass ich mein Popels-Reihenhaus habe. Oder ist das jetzt etwa ein Super-Duper-Luxus-Reihenhaus-Bau?",0.0,4,9,1
"Mark Forster, damit wird der deutsche Fußball endgültig und absolut unerträglich!",1.0,4,9,1
Kap Verde und die Marshallinseln gehören nun mal beim besten Willen auf Grund ihrer geringen Einwohnerzahlen zu den ausschlaggebenden Ländern.  ,0.0,4,9,1
"rechtsstaat für dumme ultracoole  - deutschland . eine tour derart in der schweiz : lappen für immer weg , auto wird eingezogen , geldstrafe heftigst . was hier abgeht ist nicht zu fassen . ",1.0,4,9,1
Genauso kam Hitler an die Macht. Merkel & Co. gehören vor Gericht und zwar sofort. ,1.0,4,9,1
Ich wünsch Ihnen alles Gute !! Dann es wird Zeit für eine Frau im Forme Zirkus bei der Rally gab es mal eine Weltmeisterin und das bei einem Gegner wie Walter Röhrl ! ,0.0,4,9,1
"Eine sehr vernünftige Maßnahme der Polizei. Zu Fuß gehen ist ohnehin viel „klimagerechter“ als umweltschädigende Mobilität. Und den empörten Heuchlern sei gesagt: wer öffentlich zu Straftaten aufruft (Blockaden, Hausfriedensbruch, Nötigung) oder dies in Kauf nimmt, sollte den Unterschied zwischen Versammlungsrecht und Strafrecht beachten und sich nicht wundern, wenn die Polizei ihre Aufgabe wahrnimmt.",0.0,4,9,1
"Zitat: „Wir werden nicht Ruhe lassen, bis wir dafür gesorgt haben, dass sie keinen Millimeter mehr die Demokratie in diesem Land gefährden können“, sagte Göring-Eckardt einmal.   An dem Spruch kann man gut erkennen, wie selbstbesoffen eine Göring-Eckardt ist. Sie erkennt gar nicht, dass die Grünen mit ihrem Verhalten - u.a. Abschiebestopp für kriminelle Asylanten - diejenige ist, die die Demokratie gefährden.",1.0,4,9,1
"Und natürlich werden diese Dinger auch in Düsseldorf ähnlich wie die Mobikes und Leihräder zum Verkehrshindernis, weil diese überall herumliegen und abgestellt werden. In anderen Metropolen gibt es feste Stationen, damit sowas nicht passiert, aber nicht in Deutschland. Da lässt man die überall herumfliegen...ist eben so im Aktionismus.   Demnächst dann also die E Roller...",0.0,4,9,1
"Bansky oder ein anderer Künstler ? Für mich ist diese Bilderserie ein grossartiger Protest gegen die riesigen Kreuzfahrtschiffe in Venedig. Es ist einfach entsetzlich. Sie zerstören  ALLES und die dazugehörenden Besucher machen nur Dreck, geben kaum Geld aus, denn an Bord ist all inclusiv.    ",0.0,4,9,1
"Und dann würde mich noch interessieren, was ""Koffi aus Togo"" ist. Kann man das essen?",1.0,4,9,1
"Ihr seit spitze, ...tausend Daumen hoch. ",0.0,4,9,1
Mal wieder in Deutschland und in NRW untergetaucht. Mal wieder Flüchtlinge. Mal wieder Muslime. Mal wieder keine Abschiebung. Durch das neue Einwanderungsgesetz wird alles noch schlimmer. Hoffentlich kann uns die AfD noch helfen.,1.0,4,9,1
"Dann wird es wohl endlich Zeit, dass Deutschland mal die Zahlen präsentiert bekommt, wie viele Fachkräfte seit August 2015 allein durch Merkel nach Deutschland gekommen sind und aus eigener Hand zu 100 % vom eigenen verdienten Einkommen leben und wie viele davon bis heute immer noch von des deutschen Steuerzahlers Geld leben! Da gibt´s doch bestimmt auch Studien und Statistiken und Aufzeichnungen drüber, hm?! Also, mal raus mit den Zahlen!",0.0,4,9,1
"Da Kirche hat doch nun Kohle ohne Ende, warum kann man da dem Personal nicht ( 1x im Monat oder 1x pro Woche) einen freihen Eintritt bei den Bezahl-Damen spendieren? Unsere Kinder würden es der Kirche bestimmt danken.",1.0,4,9,1
"Wenn man ein Haustier nur als Ersatz hat für einen Menschen, ob Partner oder Kind, dann ist das weder für Mensch noch Tier gut. Für mich sind Tiere ein weiteres Familienmitglied. Wenn Tiere in Seniorenheime gehen und zu demenzkranken Menschen , oder Hunde Therapieaufgaben übernehmen, dann ist das gut. Aber Tiere sollten auch bei solchen Aufgaben nie als Sache betrachtet werden und in keiner Weise darunter leiden müssen.",0.0,4,9,1
Aber Hauptsache kein Mindestlohn für behinderte Menschen zahlen! Sonst fließt anscheinend der Champus in solchen Werkstätten nicht mehr!  Frau Roselyne Rogg ist ein erbärmliches Beispiel für die Gier und die untergangene Moral in diesem Lande.  Pfui Frau Rogg!       ,1.0,4,9,1
"Keine Sorge. Aus meinem Verwandten- und Bekanntenkreis gehen immer mehr Uni-Absolventen ins Ausland, weil sie in Deutschland kaum noch eine erstrebenswerte Zukunft für sich und die erhoffte eigene Familie sehen. Diese Lücken in der Wirtschaft können ja dann von diesen Nicht-Hauptschulabsolventen geschlossen werden.  Was wir herangezogen und ins Land geholt haben sind hauptsächlich HartzIV-Fachkräfte.",0.0,4,9,1
Der Chef bau Mist bekommt eine Abfindung und die Mitarbeiter verlieren ihren Job. Solche Chefs braucht kein Mitatbeiter. Ich wünsche dem Chef alles schlechte auf der Welt,1.0,4,9,1
"Ich wurde geboren, geniesse mein Leben und nach mir die Sintflut !  Nun, ja, nach meinem Ableben hinterlasse ich die Welt, ohne eigenen Nachwuchs, sauberer als ich sie betreten habe. Das ist mein Dienst für die Menschheit ! Und dafür erwarte ich Dank !",0.0,4,9,1
"Ich habe es schon einmal an anderer Stelle geschrieben. Wenn gewisse Herrschaften mich nach meinem Ableben ausschlachten wollen (hier auch Organspande genannt), dann sollten sie auch um den Rest meines Körpers kümmern und für die Entsorgung kümmern. Meinen Segen hätten Sie. ",1.0,4,9,1
"In der Ueberschrift des Artikels, ""Autos werden als Mordgeraet missbraucht"", verbirgt sich einiges an Wahrheit! Autos koennen als direkte Waffe auf das Leben von Menschen in Anspruch genommen werden! Autorennen jeglicher Art, Bei einer um ein vielfaches ueberhoehten Geschwindigkeit, gezielt auf Menschen und in Menschenmengen fahren, Fahrten unter Alkoholeinfluss! Es laesst sich gewiss noch das eine oder andere hinzufuegen! Doch am Ende bleibt es was es ist: Hin und wieder auch ein Mordgeraet!",0.0,4,9,1
Oskar wird sich freuen.,0.0,4,9,1
"Wer anderen ans Bein pinkelt, muss damit rechnen, dass eine entsprechende Resonanz erfolgt.  Es hat nichts mit Rassismus zu tun, wenn bekannte Fakten unverblümt aufgetischt werden.  "" Baltimore homicide rate is on a record high, deadlier than Detroit and Chicago Associated Press Published 6:49 PM EDT Sep 25, 2018"" https://eu.usatoday.com/story/news/2018/09/25/baltimore-homicide-murder-rate-fbi-statistics-death-crime-killings/1426739002/ ",1.0,4,9,1
"Mich wundert, dass die britischen Beamten nicht schon längst nach Hause geschickt wurden. Die EU schrumpft. Subventionen und Beamtenpensionen müssen eben falls nicht an UK überwiesen werden; das kann die UK-Regierung übernehmen.",0.0,4,9,1
"Natürlich war der Ball im Aus, und zwar in vollem Umfang. Habe es mehrmals in Großaufnahme im TV gesehen. Der Schiri kann und muss es nicht unbedingt sehen, kommt darauf an wo er gerade steht. Aber.... warum sehen diese Heinis im *ölner Keller das nicht??? Wofür sind diese eigentlich da? Wofür werden diese eigentlich bezahlt?? Unmöglich, wirklich ein Skandal!!",1.0,4,9,1
"""Die Handlung der achtteiligen Serie beginnt neun Monate nach dem Kinofilm.""  Das habe ich jetzt zum ersten Mal mitbekommen. Zuerst dachte ich, dass es sich um ein Remake handelt. Das hätte nicht geklappt, da die Schauspieler im Film von Petersen einfach zu gut waren.",0.0,4,9,1
"Was AKK für denkbar hält, wird die AfD nach der nächsten Bundestagswahl umsetzen.",0.0,4,9,1
"Heidewitzka, da mußte noch einer fast um 100 Jahre tiefgraben, um noch irgendwo ein Fitzelchen Nazi zu finden, dieses Lied war glaub ich nicht unbedingt die Nr. 1 auf der Weihnachtsliedhitparade.",1.0,4,9,1
"Cohen glaube ich kein Wort. Was ich Trump vorwerfe ist, daß er einen solchen Mann zu seinem Anwalt gemacht hat. Hat Trump keine großen Fähigkeiten, Personen zu beurteilen, was die vielen Rausschmisse aus seiner Regierung und seinem Umfeld andeuten könnten, oder brauchte er einen solchen Mann für seine Geschäfte?",0.0,4,9,1
"Wann wird dieser Abmahnverein und Ansammlung von Wichtigtuern endlich verboten, oder die Gemeinnützigkeit entzogen. Dieser Verein ist sich für nichts zu schade. Natürlich alles für die Umwelt. Dieses Geschäftsmodell wird dann noch von der Bundesregierung unterstützt und gefördert. Nach dem Motto, das Schlachtvieh zahlt auch noch den Metzger.",1.0,4,9,1
"Um die F1 Weltmeisterschaft mal wieder spannend zu machen:  Man könnte ja die Autos und die Fahrer vorstellen, und ihnen dann Würfelbecher in die Hand drücken. Wer nach  1  1/2 Stunden die höchste Punktzahl erreicht hat, hat gewonnen. ",0.0,4,9,1
Ich finde Ihren Beitrag etwas konfus. Vielleicht verstehe auch den Inhalt nur nicht.,1.0,4,9,1
In etwa 750 Kilometer Entfernung sind 14 Millionen Menschen vom verhungern bedroht. Bei uns in Deutschland sind es dann 14 Millionen die um die Mittagszeit bereits besoffen sind.,0.0,4,9,1
....mal wieder ein Parade-Beispiel für die Weichgespültheit des bückelnden Deutschen und für dessen Verblödung!!,1.0,4,9,1
"Das waren doch nur Italiener keine Deutschen, im umgekehrte Falle riesen Aufschrei garantiertz. Und die Arroganz deutscher Politiker die rechtsstaltichkeit in Italien zu Bezweifeln. Woher kommt die? ",0.0,4,9,1
"Ich dachte immer, die Phantasten wären bei den Grünen oder auch bei den Roten. Aber jetzt schon bei den Schwarzen? Man muß sich wirklich die Augen reiben, was in den Köpfen unserer Politiker vor sich geht - alles vollalimentiert durch steuerzahlerzwangsfinanzierte ""Diäten"" und lebenslange Pensionen.",1.0,4,9,1
"Christliche Nächstenliebe scheint für die katholische Kirche ein Fremdwort zu sein. Hauptsache der Staat treibt die Kirchensteuer ein, das ist das Wichtigste für unsere Kirchen. In diesem Fall könnte sich ja der Orden bemühen, eine andere Bleibe zu besorgen, aber das macht ja wieder Arbeit am Nächsten.",0.0,4,9,1
-- > AfD: von Storch widerspricht der AfD-Klima-Doktrin: http://www.spiegel.de/wissenschaft/natur/afd-onkel-von-beatrix-von-storch-kritisiert-klimaprogramm-a-1086816.html,1.0,4,9,1
"Kunstpalast hört sich ja noch langweiliger an als Museum Kunstpalast, wieviel hat eigentlich die neue Namensfindung gekostet und - kennt man sich?  Mein Vorschlag für einen originellen Namen : einfach ""K"" oder, weil es ja schon K20 und K21 gibt, nennen wir es K22.  Man sieht, die Stadt arbeitet sorgfältig die Prioritätsliste ab..haltet den Zettel mal richtig rum! ",0.0,4,9,1
"Da kann man mal sehen was da für Stümper am Ruder sind. Absolut unterirdisch. Jeder Chef würde solche Leute sofort entlassen, oder erst garnicht einstellen. 6, setzen. Die Ösis sind da cleverer. Hätte man die nicht mal fragen können? Aber NEIN, wir sind die Oberschlauen.",1.0,4,9,1
Kann Fra M. nicht gleich da bleiben.  Dann gibt es eine Win-Win Situation für und mit der  die Mahgreb Kanzlerin.,1.0,4,9,1
"Geht zu Lasten der Deutschen Autoindustrie,  war klar oder? Die heilige Kuh meldet sich mal wieder zu Wort. Selbst in den USA, wo Eingriffe des Staates in die Freiheit der Bürger sehr umstritten sind, gibt es ein Tempolimit, welches rigoros kontrolliert wird. Bei Verstößen drohen hohe Strafen. Noch Fragen????",0.0,4,9,1
"Kann aber auch bestaetigen Paris ist neben den Boutiquen und andere ""Edelgeschaefte"" sehr teuer! Eine Skiurlaub in der Schweiz 2 Wochen kostet uns mit Familie so viel wie 5 Tage Paris!",0.0,4,9,1
"Ach Mädels, einfach mal cremig bleiben! Sich einfach mal einen netten Fuchs statt „Probleme“ suchen",1.0,4,9,1
"Wieso verharmlosen Sie Morddrohungen als etwas ,mit dem man aus nichtigem Anlass eben leben muss?  Diese Morddrohungen sind nicht vom Himmel gefallen, sondern eine Folge der Hetze von Pegida , AfD und ihren Anhängern.",0.0,4,9,1
"Warum werden die ""Aktivisten"" nicht wegen Mordversuch sofort Verurteilt 5 Jahre in den  Bau. Wer nicht innerhalb von 15 Minuten vom Baum ist der Baum wird gefällt. ",1.0,4,9,1
"Danke für die Antwort auf meine Frage, liebe RPO. Es war also die Familie Walter Rau, die die Mühlen der Familie Simons kauften.",0.0,4,9,1
"Auf SPON hat sich schon der erste Politiker gemeldet, der angab, dass auf dem besagten twitter-account unter seinem Namen Dokumente gepostet wurden, die nicht zu ihm gehörten. Sprich, man hätte ihm Dinge untergejubelt, die nicht stimmten. Es wird spannend in den nächsten Tagen und Wochen.   Ich schätze, dass von interessierter Seite bald kolportiert wird, dass die SPD die ""Antifa finanziert"" oder dass Merkel in Wirklichkeit eine Außerirdische ist.",1.0,4,9,1
"Naja, schlechter als die anderen Clowns wird er es schon nicht machen.",1.0,4,9,1
"Die Braunkohle aus der Erde zu holen und zu verbrennen muss so teuer werden, dass RWE ganz freiwillig darauf verzichtet mit der Sauerei weiter zu machen.  Und wenn man RWE das abpumpen des Grundwassers verbietet, denn damit macht RWE auch viel kaputt, geht es uns schon viel besser. ",0.0,4,9,1
"Duisburg werde davon profitieren. Nun, das kommt darauf an, wer neu hinzuzieht.",0.0,4,9,1
"Ich schliesse mich Kurt Knatters Ausfuehrungen im vollen Umfang an: Weder Maassen noch irgend ein anderer ""Lakai"" ist direkt hierfuer verantwortlich! HAUPTVERANTWORTLICH, in welchem Sinne kann sich jeder selbst aussuchen, ist in meinen Augen ausschliesslich AM! Und nach dem gestrigen Beschluss des ""Bundessicherheitsrates"" klebt ab sofort noch mehr Blut an deren Haende!",1.0,4,9,1
Nicht 19% auf Fleisch sondern auch nur max. 7% auf sämtliche Lebensmittel.  Deren Besteuerung ist nämlich der eigentliche Skandal.,0.0,4,9,1
"War ja mal wieder klar -   lieber die  ""Kundschaft""  weiter - bei dem Service - abzocken,   als sich von  ""überflüssigen und zu hochbezahlten""  Sessel . . . . ""   zu trennen !!!! -  Statt dessen werden ehemalige ""Volksvertreter/innen"",  die sich als  ""Lobbyisten""  betätigt haben,  als  ""hochbezahlte Sessel . . . . ""  geholt !!!! -   Diese Unternehmen  ""hieß""  mal = Deutsche BUNDESbahn !!!! -  Und gehörte  WEM  ???? - ",1.0,4,9,1
herzlichen Glückwunsch und alles Gute für die Zukunft. Toll gemacht. ,0.0,4,9,1
"Groucho ‎Donnerstag‎, ‎7‎. ‎März‎ ‎2019‎ ‎19‎:‎28 Uhr …...Schriftstücke und Akten, die nachweisen könnten, dass unsere BKin  als FDJ-Sekretärin für Propaganda und Agitation in der DDR tätig war, sind ja ""Gott sei Dank"" nicht mehr auffindbar.....Frau Merkel kann sich nicht erinnern!  Somit ist es klar, dass tatsächlich jede/jeder KanzlerIn werden könnte...",1.0,4,9,1
"Die Umwelthilfe ist eine der wenigen Institutionen, welche in diesen Tagen für die Durchsetzung von Recht und Gesetz eintritt - zum Wohle der Allgemeinheit übrigens. - Automobilindustrie, SPD und CDU / CSU? Fehlanzeige, Totalversagen wieder einmal in puncto Umwelt- und Menschenschutz.",1.0,4,9,1
Ein Jahr Test.  Wunderbar.  Wann sind Neuwahlen???  Da ist es ja nicht mehr weit.  Die Umweltspur bringt viele Wähler. auf die Richtige  Wahlspur.  ,0.0,4,9,1
"Leider sind die Frauen in der Arbeitswelt oft nicht so produktiv. Viele Frauen gehen ja auch mehr Arbeiten, um mit ihrem Geschwätz die Anderen von der Arbeit abzuhalten.  ",1.0,4,9,1
"„Was hast du gegen uns“, soll er den Polizisten gefragt haben.  Genau für die Frage, hätte es schon eine Ohrfeige geben müssen, weil dieser Typ den Polizisten nicht zu duzen hat.",1.0,4,9,1
