text,label,five_folds,ten_folds,train_test_split
Wer gibt denn jetzt die Richtlinien der Regirung vor? Der Finanzminister?,0.0,4,9,1
"Volkes Stimme ist Gottes Stimme. Vermutlich sind heutige Kirchenführer nicht mehr des Lateinischen und Griechischen mächtig und sie entstammen auch nicht mehr dem Bildungsbürgertum vergangener Zeiten. Heute belehren uns Schulabänger aus der integrativen Beglückungsschule, die nur mehr rudimentär mit Bildung zu tun hat. Man wollte  ja alle zukünftigen Wähler mit Zeugnissen beschenken. Das ist weitgehend gelungen und so schauen wir jetzt auch aus. ",0.0,4,9,1
Die Flüchtlingskosten betragen jährlich ca. 55 Milliarden Euro. Das werden wir uns ohnehin nicht noch mehrere Jahre leisten können. Dafür müssen bereits jetzt neue Steuern geschaffen und bisherige Steuern erhöht werden.,1.0,4,9,1
GeorgTriebels ... Psychoterror und konkreten Gewalttaten gegen entsprechende Personen und vor allem Kindern!!  Also  müssen jetzt Diäten die zu Magersucht führen oder weight watchers wegen sinnloser Ausbeutung auch verboten werden?,0.0,4,9,1
Endliche stimmt eine Überschrift mal. Auf dem Bild sind eindeutig 2 Bräute zu sehen.,1.0,4,9,1
Wo ist das Problem? Es betrifft doch nur die Nutzer und denen ist der Datenschutz doch schnuppe....,0.0,4,9,1
eine widerliche person.das arme kind!,1.0,4,9,1
"Lachnummer, denn die SPD wird nicht zu Koalitionsgesprächen eingeladen werden, da bedeutungslos geworden sein bis dahin,  H E R R  Scholz!",0.0,4,9,1
"„Ein Deutschlandjahr kann es nicht zum Nulltarif geben"", betonte sie.“ Ich kenne eine Bevölkerungsgruppe, die bekommt alles umsonst.  ",1.0,4,9,1
"Wunderbarer und dauerhaft erhaltenswerter ""Rheinblick""! Norbert Sinofzik, Rheinstadt Uerdingen",0.0,4,9,1
"Das reinste Abzockerpaket !  Was hat z.B. nur die Erhöhung der Spritpreise mit einem besseren Klima zutun ? Wer auf das Auto angewiesen ist, wechselt garantiert nicht zur Bahn. Das Klima wird sich auch in 10, 20,...Jahren nicht ändern. Totaler Quatsch, daß durch Steuererhöhungen der CO²-Wert sinkt... ! ",0.0,4,9,1
Stadtteil oder Stadtviertel Büro und nicht dusselig hipp Quartier.Dieses wort nimmt in MG schon inflationäre ausmasse an.,0.0,4,9,1
"Ehe ERDOWAHN ihn freilässt, wird er ihn à la Saudi Arabien ermorden lassen. So geht türkische Justiz",1.0,4,9,1
Caterer? Wurde kein neuer Wirt gefunden?,0.0,4,9,1
"Was genau qualifiziert diesen Schwätzer zum ""Gesundheitsexperten""? https://www.achgut.com/artikel/bericht_zur_coronalage_16.6.2020der_seltsame_professor",1.0,4,9,1
"Bei der Baudezernentin wundert mich das nicht wirklich. Dann wird die CDU da aber vermutlich keine Abhilfe schaffen wollen, oder Herr Vorsitzender?",0.0,4,9,1
"Ich fühle mich nur von Geisel belästigt, das ist ein Typ der nichts kann und alle Düsseldorf müssen unter ihm Leiden",1.0,4,9,1
"So süß die Namen für Stubentiger und Sofawölfe auch sind, das ändert leider nichts an der Tatsache, daß immer noch zu wenig Katzen kastriert werden, Tiere von Vermehrern aus dem Ausland angeschafft, ausgesetzt oder ins Tierheim abgeschoben werden.",0.0,4,9,1
Am besten die alle wieder dort hinbringen wo sie her kommen,1.0,4,9,1
"Maßlosigkeit ist doch zum ""Markenzeichen"" der Manager geworden.",0.0,4,9,1
"Bis vor ca. 900 Jahren führten so manche Flüsse wie Rhein, Elbe und Donau so wenig Wasser, dass man zu Fuß die gegenüberliegenden Ufer erreichte. Nichts ungewöhnliches, dass sich Temperaturschübe/-wechsel wiederholen. Kein Grund also, den Klimadiktatoren auf den Leim zu gehen.",1.0,4,9,1
" Prakticus Freitag, 14. Juni 2019, 09:29 Uhr ""Die Grünen halten die Bürger wirklich für dumm.""  Aktuell ist Ihre Aussage ja bei gut 1/4 der Bevölkerung zutreffend.",0.0,4,9,1
"In dem Artikel fehlt der Hinweis, daß Yakin  SPD-Mitglied ist und das ganze wohl dazu dient ihn in dieser Partei bekannt zu machen um für ein schönes Pöstchen  parat zu stehen. Ein SPD-Ratsherr hat ja schon  ja schon reagiert.",1.0,4,9,1
"Leute, die intelligent genug dazu wären, die Sprache zu, lernen aber trotzdem funktionale Analphabten sind, wollen gar nichts lernen. Die anderen, die nicht sinnerfassend lesen können, werden das  auch nicht schaffen, wenn man Millionen in sie investiert.  Die, die nach mehr Mitteln rufen wollen die Lobby der Kursbetreiber bedienen. Die Sozialindustrie wird nie genug Geld bekommen. Das liegt in der Natur der Menschen. ",0.0,4,9,1
"Alle rennen sie zu dem neuen Messias und fallen auf die Kniee. Dort können dann Milliarden investiert werden, für saubere Luft in Deutschland und notwendige Hardware Nachrüstungen ist kein Geld da und man fühlt sich nicht verpflichtet.  Die Verlagerungen in die USA werden dann auch nur Reduzierung der Arbeitsplätze in Deutschland zur Folge haben. Hautsache die Autobosse behalten ihre Millionen.",0.0,4,9,1
"""Ermittler beschlagnahmen Mieteinkünfte von kriminellen Clans""  Vonovia?",1.0,4,9,1
"Die AfD muss sich schnell von Höcke und Konsorten trennen, Höcke und seine Gesinnungsgenossen gehören in die NPD und geben nicht das Gesicht der AfD wider. Es wäre schade wenn die AfD als einzig verbliebene rechts-bürgerliche Partei an politischer Karft verlieren würde und wir Bürger nur noch einem links-grünen ( incl. Merkel-CDU ) Diktat unterliegen die alles im Sinn haben nur nicht das Wohl der deutschen Bürger.",0.0,4,9,1
"Mal schauen, ob auch die RP den plötzlichen RPexit von Herrn Bröcker als Chance begreift.",1.0,4,9,1
"Wenn ich mir die Häuser auf dem Foto ansehe, dürfte doch jedem, der mit einer Genehmigung dieser Bauvorhaben zu tun hatte, klar gewesen sein, dass dies keine Wochenendhäuser sind. Warum wurde so ein Bau denn genehmigt, wenn es nicht zulässig war?",0.0,4,9,1
Deus lo vult.,1.0,4,9,1
"Das sind halt unternemerischen Risiken im Rüstungsgeschäft. Ob die auch S-A verklagt hätten, wenn die verlohren hätten bevor die letzte Liferung erfolgt und bezahlt wurde? Oder die USA, wenn die entscheiden aus S-A Druck auszuüben den Krieg zu beenden? Hat  jetzt bei uns die Raffgier der Waffendealer schon Vorrang vor der Verfassung? ",0.0,4,9,1
"Wenn man hier wieder einige Kommentare ließt,  kommt man nicht umhin,   daran zu zweifeln,   ob sie gewisse  Zellen  vernünftig gebrauchen !!!! - ",0.0,4,9,1
Und wieviele mutmaßliche Linksextremisten haben einen Job beim Bundesamt für Migration? ,1.0,4,9,1
"""Das ist eine Straße!?""  Nein, das ist ein Weg. Deshalb heißt er ja Gruitersaaper Weg und nicht Gruitersaaper Straße. Bis in die sechziger Jahre war der Gruitersaaper Weg ein nicht asphaltierter Wirtschaftsweg.   Im übrigen, die Bundesanstalt für Immobilienangelegenheiten schreibt sich abgekürzt BIma (also mit versalem ""I""), nicht Bima.  ",0.0,4,9,1
Da hat die Welt drauf gewartet!  Vermisst habe ich Sie nicht... naja.. muss man ja nicht kaufen. ,0.0,4,9,1
Traurig. Ja. Aber wenn täglich tausende Tiere im Akkord abgeschlachtet werden und in Massentierhaltung ein furchtbares Leid ertragen oder bei Tiertransporten elendig krepieren und Schuld die Konsumenten sind die im Discounter 1kg Kalbfleisch für 1.99 kaufen.... da trauert fast keiner !!!!!! Ich schon !!!!!,1.0,4,9,1
Eingeflogen werden sie aus Indien und China unsere kleinen Gretas. CO2 Neutral natürlich. So scheinheilig wie alle Weltverbesserer.,0.0,4,9,1
"Sie irren sich Herr Kretschmann! Diese Horden sollen sofort des Landes verwiesen werden und wenn es nicht geht (z.B. mangels Päße), dann in geschlossene Sammelunterkünfte unter Bewachung stellen.  Die Bärchenwerfer gleich mit. Australien hats vorgemacht.",1.0,4,9,1
"In diesem Artikel fehlt die entscheidende Information: In Deutschland wird Plastik umfassend gesammelt und recycled. Wie hoch ist dennoch der aktuelle Anteil des Plastiks in den Weltmeeren, der aus Deutschland bzw. Europa stammt?",0.0,4,9,1
"Und schon wieder nur ""gegen rechts"". Als wenn es von links (und anderen Seiten) keinen Hass und keine Hetze gäbe. Wenn man das beenden will kann man nicht ständig einen Teil des Problems ausblenden, so zieht man die Gräben nur tiefer.  Aber was wäre die Welt der ""Demokraten"" ohne die ""Rechten"", mit denen man vom eigenen Versagen (z.B. Autobahn-Maut) ablenken kann...",0.0,4,9,1
"Wir verstehen nix, und lehnen jede Stellungnahme zum startenden Denunziantentum der AFD in Sachen Schule und Lehrer ab, so implizit und bespielhaft der Bernhardo1952 und seiner aktuellen die Stange-Halter hier im Forum, ob z.B. Giesselmann oder Eintopf oder oder. Voll erwischt, Bernhardo1952! ",0.0,4,9,1
Da ist ja mein realitivierender Spielkamerad wieder. Gestern mal in der Tinihght Sparte von den meistgesuchten Verbrechern Europas gelesen?  ,1.0,4,9,1
"Sehr geehrter Herr Küskens,  schämen Sie sich nicht für Ihre fadenscheinigen Argumente? Ich wohne mittendrin in diesem Kreis und rieche es gerade wieder........aber Hauptsache, die netten Nachbarn aus Holland zahlen gut für den Sondermüll, den sie auf unseren Feldern abkippen dürfen!",0.0,4,9,1
"Ich schliesse mich Kurt Knatters Ausfuehrungen im vollen Umfang an: Weder Maassen noch irgend ein anderer ""Lakai"" ist direkt hierfuer verantwortlich! HAUPTVERANTWORTLICH, in welchem Sinne kann sich jeder selbst aussuchen, ist in meinen Augen ausschliesslich AM! Und nach dem gestrigen Beschluss des ""Bundessicherheitsrates"" klebt ab sofort noch mehr Blut an deren Haende!",1.0,4,9,1
"Tja, Einreise ohne Papiere kein Problem, Ausreise ohne Papiere grosses Problem. Heute meldet die RP die Abschiebung von 14 (!!!) Afghanen. Beeindruckend.",1.0,4,9,1
"Bitte Details checken, Kone kommt aus Finnland!",0.0,4,9,1
"Die Frau Kapitänin hat ganz objektiv vorsätzlich gegen geltendes italienisches Recht verstoßen. Wieviele der geschleppten ""Migranten"" haben denn Herr Böhmermann & Co in ihren vier Wänden aufgenommen - vollalimentiert von ihnen statt vom Staat?",1.0,4,9,1
Gut. Hoffentlich gibt es das bald auch auf Bundesebene.,0.0,4,9,1
Sicherheit in NRW gefährdet? Das kann nicht sein. Deutschland ist doch ein land in dem man gut und sicher leben kann. ,0.0,4,9,1
"Ein guter Kommentar, Frau Dunz. Aber das jetzt die Hoffnungen auf Merkel liegen, macht die Situation nicht wirklich besser. Vielleicht setzt sie ja noch außenpolitisch ein außergewöhnliches Zeichen, bevor sie in Pension geht. Bis jetzt hielten sich die positiven Signale an Russland ja in Grenzen.",0.0,4,9,1
Müssen wir damit rechnen?! Sind wir inzwischen schon so abhängig von Putin? Das wäre allerdings typisch für eine Bananenrepublik.,0.0,4,9,1
"Wenn es um Geld geht, werden Frauen zu Hyänen, auch im hohen Alter. Dieser Fall ist (leider) mal wieder ein ""gutes"" Beispiel.",1.0,4,9,1
"Natürlich wird das Bargeld irgendwann verschwinden, aber nicht so bald. Und die Abschaffung der 500er-Note steht wohl in keinem Zusammenhang damit.   Gänzlich sinnlos ist die Abschaffung sicher nicht. Es ist schon komisch, wenn Immobilien mit Millionenwert bar bezahlt werden. ",0.0,4,9,1
"Herrlich, wie die Kommentare der versammelten Rechten vorhersehbar sind!",1.0,4,9,1
ab 20.000.000 Euro sollten wir Nachdenken PUNKT  Alles andere ist blabla   Benito nehme dir ein Beispiel an Kaan.   Aber die liebe Presse blabla.  Wenn der Plea 30.000.000 wert ist für BMG dann ist Benito 50.000.000 wert für F95.,0.0,4,9,1
Der Präsident ist wohl nicht der einzige Verrückte in der Familie.,1.0,4,9,1
Fakenews!,1.0,4,9,1
"Ich habe letzten Samstag morgen das Verkehrschaos an der Messe erlebt, an Anwohner möchte ich das auch nicht vor der Türe haben. Ein weitere Eventfläsche in Düsseldorf halte ich auch für überflüssig, die sollten mal lieber die vorhandenen nutzen, die großen Konzerte finden doch nicht in Düsseldorf sondern in Köln, Gelsenkirchen und Co. statt.",0.0,4,9,1
"Das Klima der Denunziation, des Blockwartes, der Gesinnungswächter und der Verdächtigungen grasiert wie in Zeiten des nahen Totalitarismus. Wann müssen AfDler gelbe Sterne am Ärmel tragen?",1.0,4,9,1
Falls heute morgen irgendjemand schlechte Laune hat meine Empfehlung;Ein bischen im Forum von looser Bsc lesen. 95 ole,0.0,4,9,1
Da werden die Linken die Geister nicht mehr los die sie gerufen haben. ,1.0,4,9,1
"Amazonkunden unterstützen Steuerflucht, miese, unterbezahlte Gehaltsstrukturen, Angestelltenüberwachung, das Aussterben der Innenstädte, Umweltvergiftung, Erpressung der Händler und alles nur aus einem Grund:   Faulheit!  Natürlich arbeitet und handelt Amazon NUR im Interesse der Kunden :)",0.0,4,9,1
"ein etwas auf das wir auch in diesem jahr gerne verzichtet haben , jahr für jahr mehr schrott - billigneuwaren - stände , das niveau sinkt ...menschenmassen die gaffen , drücken ,  wurstpommespommespommeswurs wurst pommes ...hmmmmmm soooo gesund und leckaaaaa",1.0,4,9,1
"Muss es denn wirklich erst mal groß ""knallen"" - womöglich mit vielen, vielen Todesopfern - bevor man diese ""bekannten Gefährder"" schon vorsorglich aus der Öffentlichkeit entfernt? Entweder per Sofortausweisung oder mit vorsorglicher Ingewahrsamname! Müssen wirklich erst Menschen sterben?? Will man es wirklich erst soweit kommen lassen? Waren Breitscheidplatz und Straßburg nicht Warnung genug???",0.0,4,9,1
"Hab NICHT den Brennpunkt im Fall Notre Dame vermisst.  VERMISS den Brennpunkt nach wie vor im Fall Lüdge: Dort sind ganz viele Kinder jahrelang sexuell missbraucht worden und viele,viele Daten und seltsamen Umständen bei der Polizei verschwunden.  Herr Laschet: Warum haben Sie da nicht nach dem Brennpunkt gerufen???",1.0,4,9,1
Siehe auch hier: https://rp-online.de/politik/deutschland/jeder-dritte-deutsche-vertritt-auslaenderfeindliche-positionen_aid-34331935,0.0,4,9,1
Und in Deutschland ist dieses  Ritual auf Betreiben von Frau Merkel legalisiert worden!,1.0,4,9,1
"Da kommt die RP Redaktion dem Sprayer entgegen, wenn sie das Objekt nun auch noch veröffentlicht! Diese Schmiererein beschädigen nicht nur fremdes Eigentum sondern auch das Bild unserer schönen Stadt. Auch, wenn es mit Mühen und Kosten verbunden ist, solche Schmiereien sollten am Folgetag verschwunden sein. Ein Sprayer sollte in Xanten seine „Marken“ nicht Präsentieren können! Das Geld für einen privaten Wachdienst könnte die Stadt hier besser einsetzen.",0.0,4,9,1
Ein Glück sind im Tennis Transgender erlaubt. Danke Stefan!,1.0,4,9,1
"Sie hat einiges Talent gezeigt, und es traf keine Armen. Man könnte das am Ende auch als entlarvende Politaktion sehen. Ich hätte nichts dagegen, wenn sie am Ende mit Memoiren und Filmrechten gut aus der Sache rauskäme.",0.0,4,9,1
Wie viel islamistische Gefährder und linksextreme Gefährder werden in NRW beobachtet?,1.0,4,9,1
"Immer wieder sehr interessant zu lesen, warum, wieso und weshalb hier von ""Abzocke"" gesprochen/geschrieben wird. Warum gibt es denn eigentlich Verkehrsschilder?  Nur für ""Die Anderen""?  Haltet Euch doch einfach dran und gut ist. Egal wo die Dinger stehen.    ",0.0,4,9,1
grüne und linke - wie armseelig . ,1.0,4,9,1
"Etwa 40 Jahre hat die DDR gehalten. Die ""Sommerzeit"" macht's hoffentlich auch nicht länger. Oder wie lange wollen wir noch staatlich verordneten Jetlag hinnehmen?",0.0,4,9,1
"Tatsächlich ist es schon befremdlich, wenn einem Gay Rechtspopulismus vorgeworfen wird. Allerdings zeigen in den letzten Jahren die ""Glanz""-taten des Bürgermeisters Zimmermann, dass sein Bodenkontakt nun endgültig verloren geht. Und die Meinung der Bürger keine Rolle spielt. Ich bin echt gespannt auf die nächste Kommunalwahl, ist ja in einem Jahr.",0.0,4,9,1
Hammer Veranstaltung mein voller Lob 1 a Organisation vom Parkplatz über die Deko und die gewärtmte halle  und vor allem die super Akustik und Stimmung in der Halle. Sehr kurzweiliges Event mit super Stars wobei Kelly brings und Pott die Highlights  waren. Und wer meckert den frage ich wo bekommt  man noch für 20 Euro 2 Stunden non stop Unterhaltung ?,0.0,4,9,1
"Hierzu nur soviel aus meiner jüngeren Erinnerung.  Nicht zum 1.Mal, das R.Hennings seine Bestimmung ??? durchsetzt / durchsetzen wollte. Als Genki Haragushi in der Arena einen Elfmeter ausführen wollte, nahm ihm R.Hennings den Ball weg, worauf der Genki sehr verwundert u. nicht gerade lustig reagierte. Vielleicht auch einer der Gründe, weshalb er Fortuna den Rücken kehrte.",0.0,4,9,1
"So ein Schaulaufen kriegen sie hin - aber mal die faulen Äpfel aus ihrem eigenen Korb zu fischen, daß ist zu viel verlangt; die dürfen mit ihrer Beute abziehen und haben noch Chancen auf Staatssekretärsposten. ",1.0,4,9,1
"der Poggy hat‘s begriffen. jetzt bitte auch wieder den Lucke, die Petry  und ihren Herrn Gemahl einsammeln und dann gemeinsam, also alle, d.h. inkl. Höcke, Meuthen, Gauland, Weidel gegen die Altparteien in einen fulminanten Wahlkampf ziehen mit nur einem einzigen Ziel, das zählt: die AfD so stark wie möglich zu machen.",0.0,4,9,1
Mit solchen Vorwürfen macht sich das Wiesenthalzentrum lächerlich. Da kann ich Winterwind nur zustimmen.,0.0,4,9,1
Welche antisemitischen Plakate?,1.0,4,9,1
"Eurowings ist wirklich eine Katastrophe. Freunde von mir waren in Valencia, sollten am So. abend zurückfliegen. Der Flug wurde storniert, sie würden per Bus nach Barcelona gebracht (4 Stunden), es war kein Hotel gebucht, und der Busfahrer wollte sie gegen 1 h morgens am Flughafen „rausschmeißen“. Nur mit Schmiergeld hat er sie nach langen Diskussionen zu einem Hotel gebracht, dass sie erst einmal selbst zahlen dürften. Am Mo. abend dann verspäteter Rückflug.",0.0,4,9,1
"Wenn ich das richtig verstehe, müßten wir mit zwei Personen im Jahr 1200 € für den ÖPNV in Wuppertal bezahlen, wo wir weder wohnen noch hinfahren, wenn noch andere Städte aus NRW auf diese Idee kommen, sind wir ruckzuck pleite, wer kommt eigentlich auf solche Ideen ?",0.0,4,9,1
"""Die gute wirtschaftliche Lage und der Bedarf an Arbeitskräften hätten Deutschland als Zielland zunehmend attraktiv gemacht, erläuterten die Forscher."" Und ein Grund waren nicht die Sozialleistungen. Natürlich nicht!",1.0,4,9,1
"Ich sag es mal so, m.M. nach hat diese Frau noch nie etwas aus Liebe getan, sondern immer alles nur mit Berechnung, denn dieses Mädel ist ja nicht dumm. Woher kämen ansonsten auch die Mille auf ihrem Konto. Womit ich allerdings NICHT sagen will, die macht es nur fürs Geld, schließlich machen ""das"" andere auch, vermutlich nur nicht so gut.  ",0.0,4,9,1
" Gretel und Junioraktivisten sind wahrscheinlich mit ihren Eltern in deren SUVs im Pfingsturlaub. Oder mal einen Kurztrip nach Mallorca gemacht, um mal ""zur Ruhe zu kommen"" (nach dem ganzen Stress hier in der Vergangenheit)  *Ironie aus*",1.0,4,9,1
"Da bin ich ja beruhigt, wenn ich solche Meldungen lese. Dann sind wir ja auch in den nächsten Jahren mit vielen weiteren Fachkräften bestens versorgt.",1.0,4,9,1
"Das war einmal ein Traditionslokal .....ach war das früher schön in Weckoven. Beim Deuss und Engels zum Schützenfest, der kleine Kirmesplatz am Ortseingang. Deuss weg, Engels weg und nach kurzer Spielzeit Partytur weg. Da muss jeden Tag eine Party sein um die Unkosten decken zu können. Das Konzept ist wohl nicht aufgegangen. Für den Pächter villeicht eine Nummer zu groß..................... ",0.0,4,9,1
"""Wer Elternabende übersteht, dessen kommunikative Kompetenz ist auf Höchstniveau.""  Super..))! Da gebe ich Ihnen uneingeschränkt Beifall! Meetings in Unternehmen sind dagegen ein Ponyhof!",0.0,4,9,1
So viel zum Thema:Guter Journalismus kostet Geld.....,1.0,4,9,1
Alle Jahre wieder...  ,0.0,4,9,1
"Es wäre schön, wenn sich wieder mehr Menschen um die Umwelt kümmern, als immer nur um die “Flüchtlinge“. Erste ist unsere Zukunft, zweitere eher nicht.  Früher gab es ja mal Parteien für die Umwelt... heute nicht mehr. Goodby good old D. ",1.0,4,9,1
"Bin ja mal gespannt, was gewesen wäre, wenn linkes Gedankengut im Wagen gefunden worden wäre, à la ""Rettet Hambi"" oder so. Das sind ja ""nur Aktivisten"", die wollen ja nur spielen. Da wäre wahrscheinlich gar kein Aufschrei gekommen. Übrigens ist die politische Gesinnung eines Jeden Privatsache und hat nichts mit dem Job zu tun. Folglich darf man deswegen auch nicht rausgeschmissen oder anders disziplinarisch zur Rechenschaft gezogen werden.",0.0,4,9,1
"Die jährlichen Kosten für Flüchtlinge betragen insgesamt 55 Milliarden Euro. Es war doch klar, dass sich das Deutschland nicht lange leisten kann. Aber die Gutmenschen und die etablierten Parteien haben die Realität immer noch nicht begriffen.",1.0,4,9,1
schön dass Rettungen nicht nur im Mittelmehr sondern auch an der Ostsee funktionieren auch ohné Carola Rakete.  Ich frage mich nur ob die Identität von Herrn Gauck  eindeutig festgestellt wurde. Ich denke ja nicht dass er mit Personalausweis ins Wasser gefallen ist. Gibt es eigentlich an der Ostsee auch Ankerzentren ?,0.0,4,9,1
"""Feuerwehrlärm ist Körperverletzung“ Geht's noch? Wer SO etwas äußert, der sollte m.E. nach Nord-Korea auswandern!",0.0,4,9,1
"Wahrscheinlich ist das für den Eigentümer eine perfekte Schrott-Immobilie. Damit senkt der dann perfekt seinen Gewinn und muss schön weniger Steuern zahlen. Genau dafür müssten solche Unternehmen auch gnadenlos bestraft werden. Aber das deutsche Gesetz ist so altbacken. Auf jeden Fall ist damit die Qualität für den Standort Rheydt massiv gefährdet. Bin gespannt wann die EU ihre Fördergelder für den Markt zurück haben will, den schließlich sind am solche Gelder klare Bedingungen geknüpft.",0.0,4,9,1
Wie ist noch einmal der Zusammenhang zwischen Fußballern und IQ?,1.0,4,9,1
die Frage ist einfach zu beantworten: - jetzt. wir haben die Technologie.Aber zuviele Betonköpfe stehen im Weg UND: wir haben keine Zeit mehr zu warten !!!,0.0,4,9,1
"Es ist absolut inakzeptabel, sich nicht von einer Jüdin beleidigen zu lassen...!",1.0,4,9,1
"Die ""geschenkten Menschen"" brauchen nun mal so allerhand. Wohnung, Krankenversicherung, Geld, Erzieher etc. Wer hätte das gedacht?",1.0,4,9,1
Klotzen statt Kleckern. ,1.0,4,9,1
"Der Düsseldorfer Fluglärm ist nur die Spitze des Eisbergs. Kerosinablassen, Ultrafeinstaub und PFT-Verseuchung des Grundwassers sind gravierender für die Menschen in der Region.",0.0,4,9,1
"Noch zwei interessante Links zur Problematik, die in meinen Augen einen bedenklichen Blick auf die amerikanische Justiz eröffnen: https://www.zeit.de/wissen/umwelt/2019-03/glyphosat-krebserregend-usa-monsanto-prozess-jury-roundup  https://www.spiegel.de/wissenschaft/mensch/glyphosat-entscheidung-in-den-usa-was-sie-fuer-das-krebsrisiko-bedeutet-a-1258760.html",0.0,4,9,1
"Die mediale Verharmlosung als „Aktivisten“ funktioniert bei den meisten Bürgern leider nicht. Es sind Gesetzesbrecher und damit Kriminelle und keine Aktivisten! Es gibt keine sachlichen Gründe dies zu verharmlosen oder zu relativieren! Insbesondere dann nicht, wenn die sog. Aktivisten zu Straftaten aufrufen. Ich vermisse hier die objektive Berichterstattung! ",0.0,4,9,1
"Herr Steinmeier hat sich wohl nicht mit den Wählern der AfD befasst. Es handelt sich überwiegend um Personen aus der mittleren bis gehobenen Schicht zwischen 30 und 60 Jahren. Wenn das nicht die Bürger in Deutschland sind, wer dann. Die Wahrheit zu leugnen, kann den etablierten Parteien auch nicht mehr helfen. Im Übrigen ist Herr Steinmeier nicht mein Bundespräsident.",1.0,4,9,1
"Hurra, alle rein ins Sozialsytem. Der Michel finanziert sogar den Heimaturlaub. Sorry, aber was hier seit 2015 passiert ist nicht mehr normal. ",0.0,4,9,1
Ich würde auch keinen Grund sehen warum man mit der NPD-Nachfolgepartei in Dialog gehen sollte. ,1.0,4,9,1
"Fahrermangel!? Selber Schuld, Rechte keine. Auf Begründung für Absagen wird nicht geantwortet. Bin bei einem anderen Städt.Verkehrsunternehmen die freuen sich über meine gute Leistung, bin halt nicht vom A-Team bezahlt worden. Rheinbahn Personalabteilung hoffentlich fallt ihr nicht zu tief vom hohem Ross! ",0.0,4,9,1
"Ach ja ganz vergessen: http://abundp.org/wissenswertes/symptome-des-asperger-autismus/ Sollte ""gut"" sein für Greta, dieser Segeltörn.",1.0,4,9,1
"Dem kann man nur zusprechen. Lärm und Falschparker interessiert hier keinen, trotz mehrfachem Kontakt zu den Ordnungsbehörden geschieht nichts. Die Mitarbeiter vor Ort interpretieren teilweise ihr nicht tätig werden selbst. Bilder an den entsprechenden Fachbereich gesendet werden ignoriert. Unberechtigtes Parken in Spielstraße und Kurven ect.. Da kann man über weitere Geschehnisse nicht überrascht wirken. ",0.0,4,9,1
Irrtümlich angeklickt!,1.0,4,9,1
Wird Deutschland eigentlich von der Umwelthilfe regiert? ,0.0,4,9,1
"Thema Haftpflicht: Also ich wage zu bezweifeln, dass die Haftpflichtversicherung der Verursacherinnen hierbei einspringen wird. Es war grob fahrlässiges Abbrennen von illegalem ""Feuerwerk"". Die Regulierung wird jede Versicherung zu Recht ablehnen.",1.0,4,9,1
"Bei meinen letzten beiden Besuchen in der City, sowohl MG als auch RY,  haben sich beide für mich als nicht besuchenswert erwiesen. Somit habe ich die Innenstädt auch in der Vorweihnachtszeit gemieden. Das wird auch in Zukunft so bleiben.",0.0,4,9,1
"""...aus Albanien...""",1.0,4,9,1
"Solange es exzessiv vorgelebt wird, wird sich bei den Kindern nichts ändern. Bei Kleinstkindern reicht noch der Schnuller, bei den etwas größeren muss es schon das Smartphone sein.",0.0,4,9,1
"Erst nach 7 Kindern kam das Outing? Ich würde extremen Egozentrismus attesieren, nicht einen falschen Körper.",1.0,4,9,1
"Liebe Journalisten von RPO,  Deutschland ist von EuGH das Recht aberkannt worden, EU-Haftbefehle durch Staatsanwälte ausstellen zu lassen.  Begründung: Staatsanwälte sind Weisungsgebunden und damit wäre die Unabhängigkeit der Justiz nicht gegeben...  Das ist eine schallende Ohrfeige, wäre das nicht einen Bericht mit Hintergrundinfos wert?   Warum ich das hier poste: Die Überschrift passt, ich halte das nicht darüber berichtet wird auch für einen ""Kommunikativen GAU""",0.0,4,9,1
"Wo will man mit einer Fr. Merkel auch noch punkten? Sie konnte noch nie Politik, haben ja schon genug Politikwissenschaftler seit Jahren gepredigt . Wie recht sie hatten. Fr. Merkel hat diesem Land nur geschadet. ",1.0,4,9,1
"Und wenn die Ökos alle alten Autos verschrottet haben und mit Strom herumfahren, beginnen sie über die Herstellung dieser Fahrzeuge nachzudenken und, und, und....sie werden keine Ruhe geben.  Am Ende sitzen sie konsequenterweise doch wieder in der Erdhöhle und jagen das, was ihnen die Wölfe übrig lassen.  Bravo!",0.0,4,9,1
"Erst Greta dann Carola, der neue Frauenpower für eine schöne, bunte, heile gemeinsame Welt, wo die Blumen blühen,es Geld regnet und gebratene Hähnchen am Himmel zu finden sind. Hätten wir das nicht schon viel früher haben können? Aber wäre das denn fair gegenüber den schleusern die wären doch dann arbeitslos?",1.0,4,9,1
"Die Elbphilharmonie wurde 2005 mit 77.000.000,00 veranschlagt. Es wurden fast 850. 000.000,00 . Ist ähnliches zu erwarten hier in der Stadt mit zwei Hauptbahnhöfen. ",0.0,4,9,1
". . . .  alle Haie beißen  . . . .   alle Haie beißen  . . . .   nur der Kölner Haifisch NICHT  . . . . "" !!!! - ",1.0,4,9,1
"Zitat: ""„Es gibt keinen Standort, bei dem nicht eine Änderung des Gebietsentwicklungsplans notwendig wäre“, sagte er, und allein eine solche Änderung würde Jahre brauchen."" Dadurch ist die lange 'Bauzeit' bedingt, durch die Bürokratie unserer Sesselfurzer, die von uns auch noch alimentiert werden. Bauen können die Deutschen schon noch, und sie zeigen auch in anderen Ländern (z.B. Flughafen Athen) dass sie es können.",0.0,4,9,1
